owneruserid,reputation,userviews,creationdate
"25201","17933","2940","2008-10-05 00:11:46"
"25228","2450","275","2008-10-05 06:11:46"
"25650","4416","373","2008-10-06 22:22:40"
"25700","31510","1500","2008-10-07 03:14:45"
"25713","2415","146","2008-10-07 05:56:15"
"25781","3273","230","2008-10-07 11:30:36"
"25820","873","45","2008-10-07 13:46:19"
"25968","31033","2264","2008-10-07 21:51:27"
"26107","17727","828","2008-10-08 11:31:38"
"26155","5971","419","2008-10-08 14:22:26"
"26180","10916","2001","2008-10-08 15:12:19"
"26188","52402","3794","2008-10-08 15:35:46"
"26192","12700","1205","2008-10-08 15:42:05"
"26428","284455","15802","2008-10-09 08:55:15"
"26465","690","97","2008-10-09 11:16:45"
"26817","3953","274","2008-10-10 13:29:07"
"26927","10357","454","2008-10-10 18:39:29"
"27025","19578","952","2008-10-11 07:11:54"
"27171","447","109","2008-10-12 06:55:18"
"27457","14884","1401","2008-10-13 15:01:44"
"27641","12879","1021","2008-10-13 22:04:21"
"27727","43994","3353","2008-10-14 05:13:00"
"28098","13926","739","2008-10-15 02:54:10"
"28166","2306","182","2008-10-15 09:14:21"
"28351","5692","517","2008-10-15 19:16:13"
"28581","2217","217","2008-10-16 13:44:02"
"28779","20892","1433","2008-10-16 23:52:34"
"28882","7988","608","2008-10-17 11:31:49"
"28991","3514","247","2008-10-17 15:58:47"
"29192","9847","905","2008-10-18 09:48:01"
"29249","895","303","2008-10-18 16:43:03"
"29407","926571","269688","2008-10-19 16:07:47"
"29538","7536","745","2008-10-20 09:18:42"
"29995","107562","7879","2008-10-21 15:14:46"
"30294","1706","104","2008-10-22 09:57:08"
"30541","10456","583","2008-10-22 21:20:53"
"30563","19690","486","2008-10-22 22:25:51"
"30971","572","79","2008-10-23 20:55:54"
"31319","2438","189","2008-10-24 20:46:47"
"31326","7053","1269","2008-10-24 21:17:56"
"31510","265","76","2008-10-25 22:15:50"
"31760","1824","159","2008-10-27 11:08:42"
"31766","2065","269","2008-10-27 11:31:41"
"32154","16902","849","2008-10-28 18:38:10"
"32348","2906","239","2008-10-29 13:01:18"
"32432","2406","276","2008-10-29 16:00:55"
"32771","7031","443","2008-10-30 14:12:54"
"32772","11135","456","2008-10-30 14:27:26"
"32840","11323","406","2008-10-30 17:45:14"
"33160","6526","418","2008-10-31 17:35:02"
"33226","39419","3933","2008-10-31 21:53:12"
"33522","54104","3416","2008-11-03 00:10:49"
"33722","31","21","2008-11-03 18:37:35"
"33782","1523","310","2008-11-03 21:53:34"
"34009","6301","632","2008-11-04 09:38:24"
"34022","7952","605","2008-11-04 09:56:48"
"34369","3065","308","2008-11-04 19:35:08"
"34397","766328","154678","2008-11-04 20:16:45"
"34464","875","87","2008-11-04 22:38:43"
"34644","7732","915","2008-11-05 10:41:21"
"34708","11","28","2008-11-05 15:09:12"
"35026","20661","785","2008-11-06 10:58:37"
"35070","237722","19748","2008-11-06 12:54:37"
"35150","1059","106","2008-11-06 16:07:13"
"35331","3976","645","2008-11-07 00:49:51"
"35415","1313","108","2008-11-07 09:24:36"
"35454","12909","1014","2008-11-07 12:36:06"
"35513","1149","150","2008-11-07 15:34:14"
"35615","8402","500","2008-11-07 20:22:16"
"35807","379","52","2008-11-08 20:07:27"
"36537","17977","1221","2008-11-11 12:11:38"
"36544","3608","410","2008-11-11 12:29:04"
"36723","196000","15438","2008-11-11 21:53:33"
"37020","63075","2865","2008-11-12 17:36:41"
"37309","1783","412","2008-11-13 09:58:42"
"37346","2391","305","2008-11-13 14:25:49"
"38146","14337","793","2008-11-17 04:48:08"
"38218","1229","125","2008-11-17 12:06:44"
"38325","3097","422","2008-11-17 19:06:05"
"38522","43001","3454","2008-11-18 10:18:37"
"38765","67218","11921","2008-11-19 00:17:51"
"38918","646","153","2008-11-19 12:55:09"
"38940","22785","2456","2008-11-19 14:04:14"
"38975","22846","2469","2008-11-19 15:26:15"
"38997","5530","787","2008-11-19 16:27:24"
"39478","6341","768","2008-11-20 21:39:57"
"39529","9178","387","2008-11-21 01:11:21"
"39912","18067","2194","2008-11-22 12:12:41"
"40118","8507","456","2008-11-23 20:09:35"
"40161","17012","1522","2008-11-24 02:11:26"
"40480","15387","2191","2008-11-25 02:35:25"
"40548","1152","154","2008-11-25 07:43:38"
"40646","872","173","2008-11-25 14:30:00"
"40725","8691","776","2008-11-25 17:33:16"
"40989","3049","257","2008-11-26 11:50:37"
"41389","1404","332","2008-11-27 14:57:59"
"41613","42030","3479","2008-11-28 14:57:49"
"42048","10730","647","2008-12-01 04:15:05"
"42135","1210","77","2008-12-01 14:04:53"
"42219","10080","1700","2008-09-15 16:21:29"
"42223","26349","3091","2008-12-01 19:20:22"
"42226","1946","210","2008-12-01 19:32:27"
"42229","5363","2006","2008-12-01 19:54:24"
"42546","9629","327","2008-12-02 17:47:49"
"42574","1517","229","2008-12-02 18:56:50"
"42595","50353","1542","2008-12-02 19:47:03"
"42659","5791","454","2008-12-02 23:41:07"
"42707","28412","647","2008-12-03 04:11:13"
"42897","9868","622","2008-12-03 16:40:42"
"43086","970","110","2008-12-04 04:09:07"
"43677","22870","1170","2008-12-05 15:24:24"
"44124","13689","992","2008-12-07 17:48:44"
"44394","4615","261","2008-12-08 20:09:58"
"44437","4494","378","2008-12-08 22:37:38"
"44512","3090","287","2008-12-09 06:42:36"
"44533","13322","633","2008-12-09 08:29:02"
"44732","3534","390","2008-12-09 20:14:37"
"45043","397","28","2008-12-10 15:55:41"
"45280","7930","270","2008-12-11 09:35:30"
"45327","3097","164","2008-12-11 12:37:48"
"45350","29120","1369","2008-12-11 13:48:43"
"45603","51783","2890","2008-08-25 09:52:34"
"45629","2693","558","2008-12-12 07:52:48"
"45974","7977","1375","2008-12-13 14:49:17"
"46255","4794","1588","2008-12-15 04:13:44"
"46316","6140","708","2008-12-15 09:56:41"
"46445","827","148","2008-12-15 18:56:45"
"46449","1607","221","2008-12-15 19:10:38"
"46450","39784","2827","2008-12-15 19:14:15"
"46616","5123","547","2008-12-16 10:55:08"
"46914","75345","4878","2008-12-17 03:40:18"
"47225","1466","166","2008-12-17 22:12:37"
"47754","365","85","2008-12-19 12:17:24"
"48208","157","54","2008-12-21 23:27:18"
"48421","2025","257","2008-12-22 17:37:30"
"48553","15105","1398","2008-12-23 03:51:30"
"48625","9944","656","2008-12-23 12:19:06"
"48957","4892","402","2008-12-24 19:37:18"
"49383","7634","479","2008-12-27 16:52:33"
"49564","1217","507","2008-12-28 16:10:34"
"49733","5506","727","2008-09-15 19:03:16"
"49739","19898","2305","2008-12-29 05:24:05"
"50049","31064","44552","2008-12-30 02:30:04"
"50475","26984","2052","2008-12-31 12:17:16"
"51011","315","75","2009-01-02 19:59:35"
"51237","755","117","2009-01-03 21:08:55"
"51425","17337","1996","2009-01-04 18:38:26"
"51445","3954","561","2009-01-04 21:31:48"
"52058","81","34","2009-01-06 14:44:46"
"52207","25931","646","2009-01-06 21:49:34"
"52277","19175","5077","2009-01-07 02:17:16"
"52381","2153","195","2009-01-07 10:03:55"
"52551","33799","4537","2009-01-07 19:09:16"
"53158","29479","1828","2008-12-11 12:16:32"
"53251","1365","314","2009-01-09 08:49:52"
"53458","25","28","2009-01-09 18:17:00"
"53501","34144","1944","2009-01-09 20:26:36"
"53658","8357","415","2009-01-10 10:28:02"
"53978","1389","235","2009-01-11 21:08:48"
"54288","7472","820","2009-01-12 19:07:28"
"54645","2171","225","2009-01-13 15:54:53"
"54680","245133","27883","2009-01-13 17:11:55"
"54988","1616","267","2009-01-14 13:04:39"
"55094","28850","2741","2008-12-27 20:55:19"
"55176","235","59","2009-01-14 20:49:17"
"55578","219","91","2009-01-15 19:30:48"
"55946","1124","157","2009-01-16 18:34:04"
"56224","273","109","2009-01-17 16:41:48"
"56509","4706","986","2009-01-18 22:47:34"
"56817","7589","412","2008-11-09 03:40:24"
"56976","2455","330","2009-01-20 07:08:04"
"57132","30956","4352","2009-01-20 15:03:07"
"57246","5188","320","2009-01-20 20:40:14"
"57388","331","143","2009-01-21 05:51:32"
"57423","10197","1393","2009-01-21 08:04:14"
"57477","39699","2087","2009-01-21 10:36:20"
"57505","7193","226","2009-01-21 12:49:00"
"57592","1614","218","2009-01-21 17:21:56"
"57625","2953","504","2009-01-21 18:25:11"
"57752","49862","3226","2009-01-22 01:27:01"
"57757","41726","8084","2009-01-22 02:28:11"
"57869","450","74","2009-01-22 11:47:27"
"58109","7723","334","2009-01-22 23:40:27"
"58164","13097","1439","2009-01-23 04:12:53"
"58728","413","99","2009-01-25 04:26:45"
"58800","2806","478","2009-01-25 15:51:15"
"58805","15099","1099","2009-01-25 16:05:34"
"59479","1706","553","2009-01-27 19:25:50"
"59508","1890","285","2009-01-27 20:42:13"
"59666","11766","974","2009-01-28 08:23:11"
"59943","963","489","2009-01-28 21:18:54"
"60075","35463","3423","2009-01-23 00:24:46"
"60261","78869","5319","2009-01-29 16:16:07"
"60862","228","66","2009-01-30 23:06:38"
"61156","20925","1043","2009-02-01 08:52:01"
"61439","18155","800","2009-02-02 09:55:12"
"61639","12312","927","2009-02-02 19:03:45"
"62190","481","85","2009-02-03 23:45:51"
"62346","989","157","2009-02-04 10:23:19"
"62477","5932","1002","2009-02-04 15:34:09"
"62571","29091","2116","2009-02-04 19:21:26"
"62623","9277","569","2009-02-04 21:21:03"
"62653","7837","1263","2009-02-04 22:26:15"
"63243","593","221","2009-02-06 09:05:23"
"63775","13054","891","2009-02-08 00:21:56"
"63828","1920","117","2009-02-08 07:20:47"
"64120","8480","1173","2009-02-09 10:54:52"
"64238","6137","1806","2009-02-09 16:44:06"
"64337","189","253","2009-02-09 21:18:26"
"64519","25109","1754","2009-02-10 11:46:13"
"64708","3157","302","2009-02-10 19:01:15"
"64963","4734","477","2009-02-11 09:01:41"
"65051","515","76","2009-02-11 12:47:33"
"65107","10787","662","2009-02-11 14:40:43"
"65385","1058","253","2009-02-12 02:54:10"
"65500","16248","786","2009-02-12 11:42:16"
"65889","5879","400","2009-02-13 04:36:43"
"65936","103","42","2009-02-13 07:10:58"
"66293","8019","498","2009-02-13 22:20:29"
"66542","8605","281","2009-02-15 00:20:41"
"66575","5427","697","2009-02-15 03:43:37"
"66767","5073","505","2009-02-16 01:20:32"
"67361","3618","1191","2009-02-17 13:19:38"
"67461","53","22","2009-02-17 17:04:03"
"67606","154252","12057","2009-02-17 22:36:20"
"67655","2791","376","2009-02-18 00:58:51"
"67796","7228","1092","2009-02-18 11:32:13"
"67820","61","25","2009-02-18 12:31:55"
"68043","10418","925","2008-11-19 16:28:44"
"68808","4437","369","2009-02-20 07:25:28"
"68905","3698","486","2009-02-20 12:55:13"
"69047","2008","344","2009-02-20 18:15:25"
"69346","8562","1045","2008-12-03 15:02:06"
"70064","812","103","2009-02-23 20:52:20"
"70430","10297","1385","2009-02-24 15:41:05"
"71436","1274","206","2009-02-26 15:56:22"
"71724","13077","642","2009-02-27 05:15:34"
"71933","4182","341","2009-02-27 16:24:49"
"72150","405","47","2009-02-28 06:26:02"
"72356","729","54","2009-03-01 01:25:49"
"72537","4752","301","2009-03-01 20:55:36"
"72990","10197","315","2009-03-02 22:30:39"
"73010","1535","218","2009-03-02 23:45:30"
"73397","1067","130","2009-03-03 21:07:10"
"73491","3281","307","2009-03-04 03:20:43"
"73794","36735","1354","2008-09-17 14:43:21"
"74089","15160","1004","2009-03-05 05:43:34"
"74491","15281","431","2009-03-06 00:23:58"
"74631","1564","173","2009-03-06 10:02:49"
"74711","1722","245","2009-03-06 14:08:05"
"74716","648","91","2009-03-06 14:30:11"
"75239","2266","379","2009-03-08 11:04:39"
"75258","12872","457","2009-03-08 13:04:45"
"75546","1056","545","2009-03-09 09:47:42"
"76337","156202","66444","2009-02-14 18:44:05"
"76363","7522","389","2009-03-10 20:52:03"
"76365","1415","70","2009-03-10 20:54:05"
"76509","47415","2083","2009-03-11 05:45:04"
"76559","56203","6408","2009-03-11 09:39:04"
"77067","3419","927","2009-03-12 06:05:54"
"77087","12168","1189","2009-03-12 08:11:35"
"77292","5977","557","2009-03-12 15:54:42"
"77922","3502","309","2009-03-13 22:14:12"
"78216","9197","578","2009-03-15 06:25:18"
"78305","3114","431","2009-03-15 16:13:06"
"78409","5259","314","2009-03-16 02:06:21"
"78629","1924","255","2009-03-16 15:19:11"
"79439","41708","1985","2009-03-18 11:04:29"
"79902","4067","172","2009-03-19 07:20:43"
"79980","27382","1514","2009-03-19 11:30:37"
"80280","3674","293","2009-03-20 01:14:01"
"80615","51","14","2009-03-20 18:08:21"
"80687","49","27","2009-03-20 20:37:56"
"80701","13523","1331","2009-03-20 21:11:06"
"80907","12915","863","2009-03-21 17:38:36"
"80911","66750","5126","2009-03-21 17:47:45"
"80957","3291","115","2009-03-21 21:26:44"
"81179","94993","4320","2009-03-22 22:46:32"
"81800","30641","3033","2009-03-24 05:02:28"
"82502","473","210","2009-03-25 10:34:57"
"82505","4604","500","2009-03-25 10:39:28"
"82668","2263","222","2009-03-25 16:02:58"
"82709","5171","252","2009-03-25 17:12:13"
"82830","245","41","2009-03-25 21:29:46"
"82961","4835","1316","2009-03-26 05:55:07"
"83069","3517","271","2009-03-26 11:48:21"
"83331","8031","1012","2009-03-26 20:30:58"
"83846","4526","244","2009-03-27 22:13:42"
"83897","18200","1583","2009-03-28 02:01:50"
"83905","25852","4695","2009-03-28 03:01:11"
"84292","12457","1231","2009-03-29 15:41:08"
"84398","8307","519","2009-03-29 23:44:22"
"84685","15808","1004","2009-03-30 15:18:48"
"85226","153","77","2009-03-31 17:01:53"
"85582","9293","391","2009-04-01 09:56:15"
"86235","5913","776","2009-04-02 14:50:20"
"86404","8734","748","2009-04-02 20:18:09"
"87327","2558","301","2009-04-05 16:39:05"
"87833","385","62","2009-04-06 21:47:16"
"88091","3057","214","2009-04-07 12:47:40"
"88092","6386","688","2009-04-07 12:48:48"
"88622","21399","1560","2009-04-08 14:32:42"
"88898","10384","320","2009-04-09 03:01:37"
"89253","3678","297","2009-04-09 21:01:20"
"89391","151984","7503","2009-04-10 08:38:30"
"89512","2365","524","2009-04-10 16:17:31"
"89516","560","90","2009-04-10 16:41:02"
"89556","39962","5835","2009-04-10 18:32:49"
"89691","5031","434","2009-04-11 06:05:44"
"89761","37042","1721","2009-04-11 13:33:18"
"89986","440","83","2009-04-12 14:02:59"
"90025","42474","4784","2009-04-12 18:25:16"
"90395","1237","105","2009-04-13 20:34:46"
"90488","1666","154","2009-04-14 02:10:04"
"90513","2667","433","2009-04-14 03:11:07"
"90562","2808","451","2009-04-14 06:54:36"
"90801","85980","3766","2009-04-14 19:50:54"
"91012","7547","795","2009-04-15 09:42:12"
"91218","1007","247","2009-04-15 17:50:31"
"91258","1651","206","2009-04-15 19:02:26"
"91590","959","137","2009-04-16 12:14:55"
"91613","13","24","2009-04-16 12:54:24"
"91631","2909","368","2009-04-16 13:19:16"
"91748","4464","575","2009-04-16 17:40:46"
"92189","2625","395","2009-04-17 15:48:38"
"92238","7908","453","2009-04-17 17:25:14"
"92327","486","138","2009-04-17 20:06:42"
"92359","25043","1429","2009-04-17 21:48:34"
"92462","3928","559","2009-04-18 08:21:08"
"92578","835","74","2009-04-18 19:26:01"
"92714","13992","4125","2009-04-19 09:10:14"
"93246","2011","537","2009-04-20 15:28:13"
"93422","19473","1929","2009-04-20 20:39:20"
"93571","197","29","2009-04-21 03:50:23"
"93676","647","139","2009-04-21 09:25:02"
"93909","735","55","2009-04-21 17:12:11"
"94162","4900","365","2009-04-22 06:44:36"
"95183","1445","109","2009-04-23 20:53:12"
"95265","13924","1506","2009-04-24 01:28:43"
"95451","11","17","2009-04-24 12:04:43"
"95624","10999","1181","2009-04-24 17:16:50"
"95763","754","70","2009-04-24 21:47:32"
"95873","3587","1004","2009-04-25 06:45:41"
"96436","1339","296","2009-04-27 08:36:31"
"96617","1809","565","2009-04-27 15:27:38"
"96823","19378","467","2009-04-27 23:38:49"
"97095","916","284","2009-04-28 13:07:04"
"97154","1374","131","2009-04-28 14:37:51"
"97938","3022","244","2009-04-29 20:19:52"
"98074","1532","365","2009-04-29 22:55:18"
"98204","16254","1087","2009-04-30 03:03:30"
"98360","1063","40","2009-04-30 08:35:07"
"98528","4055","455","2009-04-30 12:55:51"
"98634","6713","491","2009-04-30 14:57:30"
"98647","1455","117","2009-04-30 15:11:12"
"99256","23874","1781","2009-05-01 09:42:01"
"99397","381","72","2009-05-01 15:06:15"
"99667","4092","238","2009-05-01 23:35:54"
"99821","7998","709","2009-05-02 11:17:41"
"99971","8811","459","2009-05-02 20:42:00"
"100334","257","72","2009-05-03 15:59:49"
"100380","377","36","2009-05-03 17:26:02"
"100747","7034","1344","2009-05-04 08:49:24"
"101095","16348","2043","2009-05-04 19:18:50"
"101152","30650","1433","2009-05-04 21:23:56"
"101318","7478","830","2009-05-05 05:17:54"
