owneruserid,reputation,userviews,creationdate
"27267","7423","402","2008-10-12 23:14:48"
"27483","11361","925","2008-10-13 15:34:06"
"28145","1846","204","2008-10-15 08:02:33"
"28840","12082","376","2008-10-17 08:19:41"
"28943","1242","131","2008-10-17 14:29:57"
"29553","8905","1339","2008-10-20 09:57:49"
"29804","4469","817","2008-10-20 22:53:06"
"30383","4798","382","2008-10-22 14:15:56"
"30946","34144","2877","2008-10-23 19:56:12"
"31090","805","116","2008-10-24 06:52:57"
"32577","12550","687","2008-10-29 21:23:14"
"32704","1980","434","2008-10-30 09:54:41"
"33116","4076","573","2008-10-31 15:02:55"
"33272","5512","467","2008-11-01 04:10:41"
"33404","12545","982","2008-11-02 09:34:07"
"33690","41589","2621","2008-11-03 16:17:19"
"34474","2590","286","2008-11-04 22:59:30"
"34504","1790","200","2008-11-05 00:24:42"
"34991","3362","365","2008-11-06 08:19:12"
"35598","630","98","2008-11-07 19:24:08"
"36026","2867","474","2008-11-09 23:37:30"
"37481","3389","505","2008-11-13 21:31:33"
"37613","3099","222","2008-11-14 09:56:24"
"39333","654","152","2008-11-20 14:31:22"
"40047","6625","389","2008-11-23 09:15:22"
"40752","235","47","2008-11-25 18:57:38"
"41457","4558","660","2008-11-27 18:35:58"
"41477","2001","135","2008-11-27 21:20:40"
"43209","203","137","2008-12-04 13:55:02"
"46055","1986","209","2008-12-14 00:34:21"
"46461","803","457","2008-12-15 20:30:31"
"49329","12243","1667","2008-12-27 07:48:07"
"50189","2057","515","2008-12-30 14:32:32"
"50593","379","128","2008-12-31 20:38:11"
"52031","644","93","2009-01-06 13:05:52"
"52598","51857","7221","2009-01-07 21:09:05"
"52879","7779","593","2009-01-08 11:11:09"
"53175","1135","188","2009-01-09 00:56:05"
"53481","12257","806","2009-01-09 19:33:55"
"53970","3497","378","2009-01-11 20:43:36"
"57091","7887","800","2009-01-20 12:58:20"
"57357","1541","239","2009-01-21 03:33:13"
"58128","4816","408","2009-01-23 01:21:42"
"58737","27779","2576","2009-01-25 06:13:00"
"59528","11090","466","2009-01-27 21:26:24"
"60234","2578","342","2009-01-29 15:26:00"
"61905","8367","645","2009-02-03 12:23:04"
"62245","10859","1004","2009-02-04 03:55:12"
"62536","2032","280","2009-02-04 17:50:08"
"62857","1874","475","2009-02-05 11:09:13"
"63231","3594","450","2009-02-06 08:03:16"
"63477","6972","1021","2009-02-06 19:57:04"
"63523","20277","988","2009-02-06 22:00:54"
"65070","55988","3435","2009-02-11 13:21:35"
"65562","291","41","2009-02-12 14:09:04"
"66101","2756","245","2009-02-13 14:50:31"
"66319","1786","173","2009-02-14 00:12:29"
"68051","7110","373","2009-02-18 20:59:12"
"68283","14735","788","2009-02-19 09:31:18"
"68300","1191","132","2009-02-19 10:03:44"
"70149","10932","948","2009-02-24 00:03:41"
"70926","1907","170","2009-02-25 16:33:34"
"71245","6830","366","2009-02-26 06:28:01"
"73831","15211","1887","2009-03-04 18:14:42"
"74483","61","32","2009-03-05 23:48:03"
"75002","2540","357","2009-03-07 08:13:56"
"76263","6685","393","2009-03-10 17:20:17"
"76627","39","13","2009-03-11 12:27:51"
"77095","1811","446","2009-03-12 08:29:50"
"77466","6193","1431","2009-03-12 22:54:59"
"78561","7477","595","2008-09-29 00:18:04"
"78649","702","70","2009-03-16 15:54:26"
"79036","664","60","2009-03-17 14:47:17"
"79935","618","85","2009-03-19 09:08:19"
"81325","2501","211","2009-03-23 09:46:49"
"82062","36964","5001","2009-03-24 15:01:30"
"82480","1767","175","2009-03-25 09:54:17"
"82541","6629","246","2009-03-25 12:18:42"
"82754","2716","471","2009-03-25 19:02:45"
"83075","7673","6210","2009-03-26 11:59:28"
"83602","3119","1609","2009-03-27 11:54:34"
"83715","4520","311","2009-03-27 17:17:06"
"84216","6565","1040","2009-03-29 09:33:11"
"84704","55660","8607","2009-03-30 16:06:27"
"84850","1925","285","2009-03-30 22:14:03"
"85036","2178","169","2009-03-31 08:22:25"
"85733","9942","820","2009-04-01 15:07:40"
"85738","2055","283","2009-04-01 15:14:28"
"85773","2082","221","2009-04-01 16:31:24"
"85833","450","44","2009-04-01 18:54:17"
"87520","11151","608","2009-04-06 08:37:00"
"89092","1612","153","2009-04-09 13:58:22"
"89218","5873","616","2009-04-09 19:25:41"
"90464","1410","202","2009-04-14 00:31:52"
"91020","2740","218","2009-04-15 10:01:05"
"91962","14712","1117","2009-04-17 04:41:00"
"93278","2068","568","2009-04-20 16:16:38"
"94106","1035","103","2009-04-22 02:26:18"
"94148","7264","249","2009-04-22 05:27:17"
"94374","3017","561","2009-04-22 14:10:58"
"94535","533","177","2009-04-22 18:30:12"
"95446","2182","265","2009-04-24 11:57:29"
"96630","1040","41","2009-04-27 15:55:20"
"97925","5519","382","2009-04-29 19:50:38"
"98422","22757","1811","2009-04-30 09:51:51"
"98825","208","34","2009-04-30 18:31:14"
"99312","1708","204","2009-05-01 12:47:26"
"99999","1278","253","2009-05-02 22:14:05"
"100443","519","160","2009-05-03 19:10:54"
"101055","3694","295","2009-05-04 18:09:11"
"101689","10027","510","2009-05-05 16:06:02"
"103225","47963","1244","2009-05-07 23:24:22"
"103959","11793","1912","2009-05-09 05:06:58"
"104247","3061","182","2009-05-10 04:02:08"
"104639","101","55","2009-05-11 07:11:22"
"105022","2087","75","2009-05-11 20:57:43"
"105167","29906","2034","2009-05-12 05:55:29"
"105261","2828","391","2009-05-12 09:54:53"
"107428","461","87","2009-05-15 01:28:29"
"107452","1340","468","2009-05-15 02:54:14"
"107821","2425","252","2009-05-15 17:03:07"
"107832","511","81","2009-05-15 17:14:17"
"108105","20913","1935","2009-05-16 09:32:00"
"109027","3523","210","2009-05-18 21:25:44"
"110083","2406","197","2009-05-20 17:56:37"
"110287","2382","278","2009-05-21 02:31:14"
"110358","23307","912","2009-05-21 06:36:03"
"110871","4171","712","2009-05-22 03:24:10"
"112922","181","39","2009-05-27 06:06:20"
"113888","1431","70","2009-05-28 17:19:22"
"114559","521","213","2009-05-29 21:07:50"
"115482","2940","1512","2009-06-01 15:00:17"
"116479","6221","372","2009-06-03 09:23:09"
"117104","15572","366","2009-06-04 06:31:25"
"117281","126","64","2009-06-04 11:37:32"
"117579","5306","181","2009-06-04 19:01:29"
"117768","199","32","2009-06-05 03:24:10"
"118495","24398","1144","2009-06-06 10:39:46"
"119765","3537","540","2009-06-09 11:49:02"
"120403","3074","423","2009-06-10 08:57:57"
"120541","280","69","2009-06-10 13:49:36"
"120999","10718","2072","2009-06-11 01:08:18"
"121182","781","90","2009-06-11 09:05:57"
"123213","2814","599","2009-06-15 16:23:04"
"123371","1715","330","2009-06-15 21:24:07"
"123671","72147","7467","2009-06-16 12:41:22"
"125189","1209","116","2009-06-18 15:26:56"
"125491","3068","108","2009-06-19 01:10:48"
"125967","11771","1371","2009-06-19 20:49:17"
"126529","8036","717","2009-06-21 17:24:08"
"126600","3108","203","2009-06-21 23:26:12"
"127826","7018","619","2009-05-25 07:47:19"
"128136","570","190","2009-06-24 10:42:52"
"128511","73749","8673","2009-06-24 22:28:25"
"128777","436","39","2009-06-25 11:23:07"
"128816","7225","303","2009-06-25 12:55:18"
"128852","6740","649","2009-06-25 13:06:08"
"129322","26406","884","2009-06-26 09:53:09"
"130437","321","47","2009-06-29 12:57:18"
"131414","5951","245","2009-06-30 23:50:42"
"132117","792","274","2009-07-02 06:52:58"
"132374","12053","949","2009-07-02 16:30:05"
"132856","620","101","2009-07-03 14:59:27"
"133641","493","60","2009-07-06 12:04:06"
"133664","415","45","2009-07-06 12:57:03"
"133735","312","94","2009-07-06 15:11:13"
"134904","20666","1002","2009-07-08 12:30:58"
"135605","7957","1453","2009-07-09 12:03:27"
"135786","103509","7306","2009-07-09 16:59:12"
"136401","2488","296","2009-07-10 16:58:37"
"137067","35088","1974","2009-07-12 17:30:24"
"137196","778","252","2009-07-13 04:45:10"
"137773","1452","163","2009-07-14 01:05:46"
"138251","3836","401","2009-07-14 18:19:13"
"138329","1353","57","2009-07-14 21:08:15"
"139056","587","116","2009-07-15 22:14:51"
"139070","4103","219","2009-07-15 22:58:26"
"139196","8409","1042","2009-07-16 05:04:46"
"139298","3348","450","2009-07-16 08:40:14"
"140215","118","35","2009-07-17 14:37:54"
"140811","28111","635","2009-07-18 23:12:06"
"141881","2950","254","2009-07-21 09:13:15"
"142869","290","37","2009-07-22 14:04:41"
"143695","1995","294","2009-07-23 12:43:46"
"143979","23469","1605","2009-07-23 18:52:10"
"144419","6522","368","2009-07-24 10:55:13"
"144486","5665","463","2009-07-24 12:37:02"
"145684","3697","259","2009-07-27 11:24:16"
"146100","3716","495","2009-07-28 01:40:16"
"148399","3681","285","2009-07-31 09:58:16"
"148570","109","12","2009-07-31 15:43:39"
"149769","5347","353","2009-08-03 14:01:07"
"150967","23250","1217","2009-08-05 11:16:46"
"151611","4356","411","2009-08-06 08:09:08"
"152221","687","107","2009-08-07 02:59:46"
"152294","1292","154","2009-08-07 06:39:39"
"152580","17432","1091","2009-08-07 15:42:19"
"152711","2735","241","2009-08-07 19:44:53"
"153014","2252","137","2009-08-08 16:31:13"
"154560","3453","232","2008-11-30 05:30:07"
"154619","2685","248","2009-08-11 20:21:29"
"155351","34293","1554","2009-08-12 19:27:05"
"155370","2903","123","2009-08-12 19:55:06"
"156826","1070","56","2009-08-15 04:38:54"
"157752","16032","790","2009-08-17 12:59:37"
"157856","2823","162","2009-08-17 16:00:29"
"158703","1487","161","2009-08-18 18:43:38"
"160245","12768","2106","2009-08-20 17:50:15"
"161278","4252","488","2009-08-22 13:18:35"
"161307","995","93","2009-08-22 16:09:48"
"161457","23372","2373","2009-08-23 03:25:54"
"161555","1098","113","2009-08-23 12:27:48"
"162163","1927","201","2009-08-24 16:11:15"
"162372","1141","76","2009-08-25 00:03:31"
"162989","258","25","2009-08-25 18:48:00"
"163091","134","16","2009-08-25 21:13:33"
"164171","43457","1815","2009-08-27 12:21:50"
"164230","33733","1935","2009-08-27 13:52:28"
"164299","86768","8210","2009-08-27 15:30:18"
"165000","3166","90","2009-08-28 17:24:49"
"165106","12067","741","2009-08-28 20:54:43"
"167945","2936","626","2009-09-03 15:02:43"
"168047","5381","282","2009-09-03 17:47:55"
"168414","3624","469","2009-09-04 09:32:02"
"168502","2159","50","2009-09-04 12:42:49"
"168877","5768","175","2009-09-05 02:47:15"
"169366","1047","443","2009-09-06 18:54:23"
"169731","121","17","2009-09-07 14:32:20"
"172232","8836","1228","2009-09-11 19:31:57"
"173190","1017","121","2009-09-14 14:51:13"
"173542","4960","574","2009-09-15 06:35:44"
"174608","819","69","2009-09-16 21:01:42"
"175611","6068","452","2009-09-18 15:30:46"
"175938","848","64","2009-09-19 14:03:07"
"176183","858","54","2009-09-20 11:42:36"
"177018","11085","423","2009-09-22 08:17:50"
"179581","8345","732","2009-09-26 20:46:53"
"181509","2419","96","2009-09-30 00:37:48"
"181651","437","47","2009-09-30 07:37:36"
"182038","425","43","2009-09-30 18:35:15"
"182848","910","34","2009-10-02 01:03:22"
"182978","1737","208","2009-10-02 08:45:18"
"183376","1593","195","2009-10-02 21:43:31"
"183555","463","119","2009-10-03 10:30:58"
"183717","8442","948","2009-10-03 20:08:39"
"183857","615","50","2009-10-04 06:39:56"
"183929","5397","330","2009-10-04 13:34:11"
"184404","3489","202","2009-10-05 13:57:39"
"185608","751","55","2009-10-07 12:41:05"
"185672","9559","1301","2009-10-07 14:36:59"
"185961","5670","447","2009-10-07 21:09:42"
"186969","2881","123","2009-10-09 07:28:29"
"187350","12056","635","2009-10-09 18:05:03"
"188044","36851","1887","2009-10-11 18:21:48"
"188475","4595","566","2009-10-12 14:25:20"
"188929","1064","212","2009-10-13 08:17:31"
"189879","191","7","2009-10-14 14:22:58"
"190766","8982","170","2009-10-15 16:59:31"
"190823","12968","924","2009-10-15 19:00:50"
"190902","11256","812","2009-10-15 21:28:18"
"190910","351","15","2009-10-15 21:42:56"
"191086","1272","139","2009-10-16 08:36:29"
"191741","2248","283","2009-10-17 17:15:20"
"191794","9911","565","2009-10-17 20:07:09"
"191931","1899","466","2009-10-18 06:49:35"
"192546","981","214","2009-10-19 16:29:20"
"192702","48334","1768","2009-10-19 21:27:43"
"192892","679","106","2009-10-20 07:00:25"
"193827","475","54","2009-10-21 13:47:25"
"194115","365","34","2009-10-21 20:47:58"
"194630","412","24","2009-10-22 14:19:55"
"194884","3410","288","2009-10-22 20:20:00"
"195530","891","120","2009-10-23 18:34:09"
"195699","5865","598","2009-10-24 00:27:14"
"196365","113","17","2009-10-26 00:11:30"
"196420","6393","526","2009-10-26 03:33:29"
"196561","76484","5305","2009-10-26 10:50:57"
"198553","11809","4133","2009-10-29 00:27:30"
"201681","3058","246","2009-11-03 13:13:55"
"201751","1236","184","2009-11-03 14:38:06"
"201787","5279","458","2009-11-03 15:09:50"
"203538","295","37","2009-11-05 15:18:48"
"203960","4360","244","2009-11-05 18:43:18"
"205608","71592","6095","2009-11-07 14:34:13"
"206317","1104","105","2009-11-08 17:12:23"
"206857","2607","425","2009-11-09 12:35:14"
"207022","6282","503","2009-11-09 15:12:54"
"207504","1500","96","2009-11-10 04:17:09"
"207603","5138","318","2009-11-10 08:28:19"
"207676","117","23","2009-11-10 10:20:31"
"208339","47783","13627","2009-11-11 02:50:22"
"208465","1655","402","2009-11-11 06:57:40"
"208662","10101","265","2009-11-11 13:00:15"
"208962","31","10","2009-11-11 19:16:52"
"210538","927","116","2009-11-13 15:20:09"
"210774","13873","581","2009-11-13 22:08:40"
"211794","4540","312","2009-11-16 05:04:12"
"212443","11020","400","2009-11-16 22:38:11"
"212570","845","96","2009-11-17 03:19:56"
"213060","1229","144","2009-11-17 16:52:48"
"213268","1195","139","2009-11-17 21:02:59"
"213765","4830","154","2009-11-18 13:50:13"
"214773","3573","708","2009-11-19 16:44:46"
"215359","269","51","2009-11-20 11:09:02"
"215924","2597","212","2009-11-21 02:01:10"
"216116","108","23","2009-11-21 15:52:13"
"216250","245","58","2009-11-21 21:59:47"
"216392","83","32","2009-08-06 17:47:44"
"216759","1030","227","2009-11-23 04:47:47"
"217162","1582","109","2009-11-23 16:51:34"
"218329","484","31","2009-11-25 05:26:45"
"218846","1659","116","2009-11-25 18:25:36"
"219564","1196","122","2009-11-26 17:00:55"
"219649","504","166","2009-11-26 19:39:41"
"219927","2116","183","2009-11-27 09:28:14"
"219931","9671","749","2009-11-27 09:33:17"
"220272","4098","340","2009-11-27 22:31:03"
"220529","3098","179","2009-11-28 16:46:21"
"221284","6527","471","2009-11-30 11:31:19"
"221291","2747","127","2009-11-30 11:46:47"
"221786","979","163","2009-12-01 02:57:11"
"222236","3217","280","2009-12-01 16:16:25"
"222279","9820","517","2009-12-01 17:23:46"
"223386","131803","6988","2009-12-03 00:19:03"
"224129","18174","1101","2009-12-03 18:16:47"
"224207","155","21","2009-12-03 19:47:44"
"224684","2142","142","2009-12-04 11:08:44"
"224704","13437","1689","2009-12-04 11:36:35"
"224844","7443","864","2009-12-04 14:56:57"
"226651","13","9","2009-12-07 20:23:04"
"227086","4854","290","2009-12-08 11:40:54"
"227821","4310","457","2009-12-08 21:56:40"
"228109","73053","2239","2009-12-09 16:42:42"
"228703","2028","129","2009-12-10 10:38:59"
"229311","783","116","2009-12-11 02:26:17"
"229847","157","17","2009-12-11 18:10:57"
"230391","1320","155","2009-12-12 18:35:30"
"230422","1950","357","2009-12-12 20:27:35"
"230851","2456","483","2009-12-13 22:02:21"
"231388","3793","394","2009-12-14 15:41:31"
"231740","4097","843","2009-12-15 00:21:46"
"232043","1651","109","2009-12-15 11:35:41"
"232878","719","43","2009-12-16 11:02:18"
"234145","1943","159","2009-12-17 21:32:04"
"234404","1649","123","2009-12-18 08:50:33"
"237090","2152","86","2009-12-22 18:37:34"
"237555","2528","218","2009-12-23 11:55:10"
"238419","71997","18415","2009-12-23 19:04:34"
"238599","831","235","2009-12-25 15:05:36"
"238877","12779","358","2009-12-26 15:37:22"
"238898","10138","1361","2009-12-26 17:12:13"
"238933","1205","40","2009-12-26 19:53:44"
"238948","32607","2960","2008-11-15 04:36:47"
"239333","4921","458","2009-12-28 00:22:37"
"239778","1581","169","2009-12-28 20:29:25"
"240091","1786","166","2009-12-29 10:06:18"
"240405","889","115","2009-12-29 19:31:05"
"240792","43","23","2009-12-30 10:17:28"
"240812","389","70","2009-12-30 10:51:38"
"241475","27632","3768","2009-12-31 10:41:43"
"241482","3306","432","2009-12-31 11:00:17"
"241815","35","14","2010-01-01 05:16:10"
"242023","1717","223","2010-01-01 20:16:53"
"242079","5476","788","2010-01-01 22:57:13"
"242320","1257","165","2010-01-02 14:41:26"
"242365","4025","124","2010-01-02 17:32:15"
"243263","3476","154","2010-01-04 15:04:41"
"243453","3428","189","2010-01-04 20:29:53"
"244030","292","70","2010-01-05 15:23:23"
"244067","583","267","2010-01-05 16:01:07"
"244780","10823","530","2010-01-06 14:43:52"
"245552","40689","2699","2010-01-07 13:25:11"
"246793","10198","414","2010-01-08 22:48:29"
"247245","6056","829","2010-01-09 21:49:52"
"247750","1274","217","2010-01-11 02:21:57"
"248912","199","19","2010-01-12 13:38:29"
"249548","3887","515","2010-01-13 05:58:56"
"250713","445","36","2010-01-14 13:03:16"
"250827","5797","196","2010-01-14 15:34:10"
"250849","8265","455","2010-01-14 15:56:27"
"251861","5163","330","2010-01-15 21:02:44"
"253387","16366","423","2010-01-18 17:21:28"
"253863","861","88","2010-01-19 09:11:03"
"254276","1117","129","2010-01-19 18:25:33"
"254704","6782","311","2010-01-20 08:42:02"
"254788","2495","126","2010-01-20 10:32:44"
"254934","2126","154","2010-01-20 13:57:23"
"255139","4967","935","2010-01-20 18:16:51"
"255244","6264","300","2010-01-20 20:38:45"
"256733","585","37","2010-01-22 12:52:27"
"256793","49946","3109","2010-01-22 14:24:27"
"257145","703","24","2010-01-22 22:00:23"
"257453","8274","313","2010-01-23 16:00:31"
"258250","690","49","2010-01-25 08:11:38"
"258414","717","181","2010-01-25 12:42:01"
"258482","11491","1361","2010-01-25 14:18:53"
"258645","343","80","2010-01-25 17:52:41"
"261006","1819","237","2010-01-28 13:31:40"
"261052","5059","582","2010-01-28 14:28:11"
"261152","937","109","2010-01-28 16:21:21"
"261701","1116","70","2010-01-29 09:35:43"
"261777","33","11","2010-01-29 11:46:03"
"262627","5382","549","2010-01-30 20:04:08"
"262703","2624","117","2010-01-31 00:01:46"
"263025","1612","85","2010-01-31 18:50:03"
"264745","574","34","2010-02-02 21:21:45"
"265406","475","111","2010-02-03 15:43:23"
"265659","798","59","2010-02-03 21:17:20"
"266130","580","31","2010-02-04 11:28:33"
"266747","3905","300","2010-02-05 03:01:52"
"266909","1583","193","2009-12-11 01:26:05"
"266949","2927","166","2010-02-05 10:07:15"
"267142","5830","254","2010-02-05 14:24:22"
"267224","534","44","2010-02-05 16:25:49"
"267351","1743","262","2010-02-05 19:31:13"
"267587","3758","363","2010-02-06 04:41:27"
"267869","2140","563","2010-02-06 20:05:38"
"268025","8286","1268","2010-02-07 05:31:25"
"268250","1292","128","2010-02-07 19:42:14"
"269650","778","23","2010-02-09 16:41:32"
"270287","40494","6274","2010-02-10 13:08:17"
"270983","61","14","2010-02-11 10:22:02"
"271147","363","47","2010-02-11 14:44:17"
"271250","4223","744","2010-02-11 17:29:22"
"271355","336","33","2010-02-11 20:18:40"
"271450","1069","169","2010-02-11 23:08:04"
"271789","1799","215","2010-02-12 11:26:04"
"271932","1129","189","2010-02-12 15:21:27"
"272762","1171","78","2010-02-14 13:10:05"
"273120","780","207","2010-02-14 22:04:25"
"273340","3091","461","2010-02-15 08:43:15"
"273464","91","19","2010-02-15 11:34:31"
"273493","900","148","2010-02-15 12:08:32"
"274519","17356","1529","2010-02-16 16:29:41"
"275669","784","78","2010-02-17 23:10:39"
"275837","3595","156","2010-02-18 06:44:29"
"275882","3430","451","2010-02-18 08:16:07"
"276065","257","27","2010-02-18 12:49:09"
"277000","1013","375","2010-02-19 13:51:54"
"277880","317","17","2010-02-20 23:36:42"
"278194","2886","265","2010-02-21 17:24:05"
"278229","2279","228","2010-02-21 18:59:07"
"278457","3126","263","2010-02-22 05:03:16"
"278976","13370","1209","2010-02-22 20:14:44"
"279531","1766","81","2010-02-23 14:20:17"
"279876","25","7","2010-02-23 21:53:49"
"280041","4923","118","2010-02-24 04:33:05"
"281164","150","58","2010-02-25 11:24:39"
"281332","1078","195","2010-02-25 15:29:23"
"281536","648","41","2010-02-25 19:32:24"
"281730","1524","67","2010-02-26 01:21:28"
"282315","13002","1181","2010-02-26 19:37:12"
"282887","6330","925","2010-02-27 23:52:52"
"284147","555","48","2010-03-02 05:45:27"
"284648","3020","257","2010-03-02 18:14:58"
"284740","497","31","2010-03-02 20:20:47"
"284750","280","44","2010-03-02 20:32:09"
"284792","101","14","2010-03-02 21:38:54"
"284797","536","58","2010-03-02 21:45:25"
"284896","173","35","2010-03-03 00:47:30"
"285533","4701","164","2010-03-03 17:06:26"
"286261","981","53","2010-03-04 13:02:39"
"287256","7894","753","2010-03-05 15:56:28"
"287893","5392","696","2010-03-06 19:39:18"
"287933","776","110","2010-03-06 21:03:31"
"288231","915","69","2010-03-07 14:27:42"
"288280","10390","862","2010-03-07 17:05:35"
"288959","2496","527","2010-03-08 16:24:02"
"290140","203","298","2010-03-10 01:55:14"
"290443","4066","290","2010-03-10 11:30:44"
"292166","35561","1638","2010-03-12 07:31:30"
"292578","3977","372","2010-03-12 18:45:06"
"293612","5842","594","2010-03-14 23:06:30"
"294138","67","17","2010-03-15 17:12:26"
"294283","1593","37","2010-03-15 20:36:10"
"295019","2512","499","2010-03-16 17:58:56"
"295302","16203","808","2010-03-17 01:40:06"
"295921","209","37","2010-03-17 18:02:17"
"296239","3169","129","2010-03-18 05:36:54"
"296614","181","23","2010-03-18 14:49:45"
"296899","1179","57","2010-03-18 20:28:28"
"297140","4110","130","2010-03-19 06:53:32"
"297159","253","19","2010-03-19 07:23:38"
"297891","1771","236","2010-03-20 06:05:15"
"298593","1169","83","2010-03-21 19:53:11"
"298932","725","81","2010-03-22 10:40:40"
"300129","4989","595","2010-03-23 16:51:01"
"300356","11","3","2010-03-23 22:11:54"
"301381","33","25","2010-03-25 02:55:08"
"301744","2878","109","2010-03-25 14:00:33"
"301833","1325","171","2010-03-25 15:43:14"
"302145","1433","364","2010-03-25 22:28:43"
"302677","118064","47087","2010-03-26 16:06:34"
"302751","932","168","2010-03-02 11:36:18"
"303148","8159","555","2010-03-27 11:33:32"
"303305","2640","303","2010-03-27 19:24:32"
"303662","3651","967","2010-03-28 16:35:41"
"304357","10487","302","2010-03-29 15:33:13"
"304423","2202","121","2010-03-29 17:02:18"
"304435","2619","310","2010-03-29 17:29:01"
"304692","49","16","2010-03-30 00:19:14"
"304774","1545","53","2010-03-30 03:35:29"
"304949","1403","116","2010-03-30 09:33:14"
"305019","4736","367","2010-03-30 11:00:55"
"305126","51","8","2010-03-30 13:26:48"
"305424","1136","223","2010-03-30 19:23:47"
"306098","23761","1000","2010-03-31 14:35:00"
"306337","1663","76","2010-03-31 19:55:52"
"306918","9339","411","2010-04-01 13:27:38"
"307397","221","14","2010-04-02 01:50:07"
"308615","328","37","2010-04-04 07:35:56"
"308936","602","235","2010-04-05 00:48:55"
"309630","1747","280","2010-04-06 00:42:00"
"309644","2725","826","2010-04-06 01:16:18"
"309790","285","284","2010-04-06 07:01:14"
"309917","9092","676","2010-04-06 10:15:10"
"310121","33267","1648","2010-04-06 14:40:29"
"311348","537","35","2010-04-07 19:58:47"
"311374","156","14","2010-04-07 20:41:37"
"311830","1","4","2010-04-08 11:04:30"
"312689","155","17","2010-04-09 10:32:42"
"312853","5630","929","2010-04-09 13:58:48"
"312854","587","38","2010-04-09 14:02:11"
"312896","15818","1332","2010-04-09 14:51:11"
"313261","1029","69","2010-04-10 00:25:00"
"313414","4110","1729","2010-04-10 10:15:39"
"315067","715","57","2010-04-13 02:18:28"
"315550","4534","572","2010-04-13 13:53:09"
"315625","3175","373","2010-04-13 15:12:23"
"316117","6909","622","2010-04-14 03:14:03"
"316124","19","1","2010-04-14 03:31:48"
"317047","51","8","2010-04-14 23:53:30"
"317979","5281","177","2009-09-14 03:09:24"
"318499","920","207","2010-04-16 13:04:12"
"318578","3269","307","2010-04-16 14:33:38"
"318804","900","127","2010-04-16 18:54:03"
"318811","3688","202","2010-04-16 19:03:15"
"318822","218","88","2010-04-16 19:23:27"
"319513","3297","249","2010-04-18 03:10:04"
"319584","4423","253","2010-04-18 07:47:32"
"319688","1169","46","2010-04-18 13:35:58"
"320486","21832","994","2010-04-19 15:17:42"
"320735","189","39","2010-04-19 20:20:18"
"320801","6147","430","2010-04-19 21:54:16"
"320946","558","124","2010-04-20 03:22:09"
"321659","2269","220","2010-04-20 20:01:38"
"321829","1587","224","2010-04-20 23:54:20"
"322052","696","141","2010-04-21 07:54:36"
"322090","23","24","2010-04-21 08:45:41"
