owneruserid,reputation,userviews,creationdate
"13136","9464","845","2008-09-16 17:17:38"
"13163","26381","6459","2008-09-16 17:26:24"
"13379","32428","2367","2008-09-16 18:41:19"
"13466","10798","564","2008-09-16 19:14:21"
"13611","8782","355","2008-09-16 20:11:45"
"14045","2076","221","2008-09-16 21:49:03"
"14316","33497","938","2008-09-16 23:09:01"
"14495","1422","190","2008-09-17 00:27:37"
"14627","975","227","2008-09-17 01:34:49"
"14979","8802","763","2008-09-17 04:39:03"
"15245","100857","16699","2008-09-17 07:34:53"
"15497","7800","490","2008-09-17 09:56:32"
"15613","10481","854","2008-09-17 11:11:45"
"15649","25425","1163","2008-09-17 11:36:14"
"15937","1935","133","2008-09-17 13:36:55"
"16066","2167","544","2008-09-17 14:27:25"
"16082","26983","2415","2008-09-17 14:35:21"
"16084","3830","336","2008-09-17 14:36:13"
"16241","67512","4406","2008-09-17 15:38:49"
"16432","9216","664","2008-09-17 17:07:12"
"16604","103","13","2008-09-17 18:55:44"
"17279","93586","5812","2008-09-18 05:53:12"
"17515","3076","201","2008-09-18 10:29:38"
"17560","11248","1158","2008-09-18 11:39:52"
"17647","63","13","2008-09-18 13:08:05"
"17932","829","70","2008-09-18 16:25:55"
"18145","377","93","2008-09-18 19:20:33"
"18337","439","109","2008-09-18 22:58:10"
"18403","2413","342","2008-09-19 00:43:44"
"18642","4917","472","2008-09-19 08:19:54"
"18664","33887","2338","2008-09-19 08:56:34"
"18986","9753","650","2008-09-19 15:44:29"
"19020","26314","2263","2008-09-19 16:07:06"
"19258","2570","722","2008-09-19 20:07:39"
"19306","237","77","2008-09-19 21:02:45"
"19370","11855","811","2008-09-19 22:36:53"
"19546","3481","626","2008-09-20 08:15:11"
"19803","7197","945","2008-09-20 23:45:11"
"19825","4280","838","2008-09-21 01:54:34"
"20038","1820","224","2008-09-21 19:31:26"
"20226","5463","469","2008-09-22 05:48:30"
"20227","9299","1376","2008-09-22 05:51:29"
"20712","20108","2032","2008-09-22 20:05:38"
"20730","2631","390","2008-09-22 20:31:29"
"21005","45705","2949","2008-09-23 09:47:05"
"21155","11559","466","2008-09-23 14:37:57"
"21370","1014","325","2008-09-23 20:51:01"
"21634","17813","1527","2008-09-24 12:16:13"
"21668","10293","740","2008-09-24 13:24:17"
"21677","100800","5564","2008-09-24 13:44:43"
"21732","73","14","2008-09-24 15:39:30"
"21828","4974","824","2008-09-24 18:57:38"
"22046","3900","596","2008-09-25 08:13:57"
"22365","2369","150","2008-09-25 20:13:20"
"22569","1997","232","2008-09-26 07:11:14"
"22634","10407","758","2008-09-26 10:58:14"
"22748","366","36","2008-09-26 15:52:24"
"23133","6572","656","2008-09-28 04:19:08"
"23153","22054","1265","2008-09-28 07:49:35"
"23341","28322","2340","2008-09-29 04:41:59"
"23528","169006","25059","2008-09-29 17:08:04"
"23562","29831","2044","2008-09-29 18:41:21"
"23902","2697","556","2008-09-30 19:46:54"
"23918","41","41","2008-09-30 20:16:48"
"24109","22683","977","2008-10-01 12:21:09"
"24181","284532","15591","2008-10-01 15:15:11"
"24351","4994","496","2008-10-02 01:27:48"
"24531","216","35","2008-10-02 15:19:03"
"24545","143150","9136","2008-10-02 15:44:37"
"24643","1711","111","2008-10-02 20:50:05"
"24696","4265","334","2008-10-03 00:23:34"
"24773","4368","171","2008-10-03 10:36:57"
"24995","85005","3252","2008-10-03 21:06:29"
"25375","2524","225","2008-10-06 02:14:44"
"25491","19","24","2008-10-06 13:54:44"
"25515","10620","1294","2008-10-06 15:01:43"
"26039","20236","1628","2008-10-08 06:12:39"
"26396","44808","3475","2008-10-09 07:17:40"
"26902","191","23","2008-10-10 16:58:44"
"26961","3706","301","2008-10-10 20:58:13"
"27009","88240","5802","2008-10-11 02:22:54"
"27220","5756","2383","2008-10-12 15:54:56"
"27358","36275","1921","2008-10-13 09:24:59"
"27667","8895","355","2008-10-13 23:48:31"
"28149","17865","1771","2008-10-15 08:33:01"
"28150","10476","822","2008-10-15 08:33:55"
"28158","15539","479","2008-10-15 08:51:18"
"28278","38987","3984","2008-10-15 15:09:54"
"28835","78430","7252","2008-10-17 06:48:24"
"28946","3801","370","2008-10-17 14:33:37"
"29262","19894","1280","2008-10-18 17:35:55"
"29345","2311","202","2008-10-19 06:11:06"
"29505","13283","1308","2008-10-20 06:04:46"
"29653","13252","330","2008-10-20 15:20:15"
"29772","1415","131","2008-10-20 21:11:14"
"29909","2779","365","2008-10-21 10:17:34"
"30176","19138","1936","2008-10-21 23:40:29"
"30203","4267","537","2008-10-22 01:43:21"
"30535","731","222","2008-10-22 21:00:11"
"30729","5342","501","2008-10-23 10:13:09"
"30874","11461","931","2008-10-23 16:46:07"
"30958","20128","636","2008-10-23 20:30:44"
"30987","51","35","2008-10-23 21:53:23"
"31077","273","56","2008-10-24 06:03:33"
"31374","1330","150","2008-10-25 03:36:52"
"31444","15031","2368","2008-10-25 14:57:08"
"31505","21912","2753","2008-09-01 00:00:00"
"31569","79805","2378","2008-10-26 09:43:32"
"32093","2226","241","2008-10-28 15:03:37"
"32140","6011","559","2008-10-28 17:44:14"
"32495","5689","587","2008-10-29 18:16:50"
"32688","29413","1152","2008-10-30 08:54:51"
"32812","5448","584","2008-10-30 16:03:49"
"33116","4076","573","2008-10-31 15:02:55"
"33212","7144","424","2008-10-31 20:24:58"
"33371","821","185","2008-11-02 02:43:21"
"33468","847","139","2008-11-02 17:13:42"
"35031","3844","626","2008-09-15 12:46:23"
"35062","22337","469","2008-11-06 12:39:04"
"35136","39815","2776","2008-11-06 15:43:49"
"35281","2199","169","2008-11-06 22:11:06"
"35292","4228","324","2008-11-06 22:50:16"
"36526","195","35","2008-11-11 11:29:16"
"36695","1934","220","2008-11-11 20:23:50"
"37119","4136","384","2008-11-12 21:37:02"
"37532","11954","1049","2008-11-14 00:57:13"
"38072","6070","424","2008-11-16 19:57:09"
"38087","9065","682","2008-11-16 21:49:37"
"38100","2642","181","2008-11-16 23:12:19"
"38695","7346","1134","2008-11-18 20:52:12"
"39268","2213","481","2008-11-20 10:24:08"
"39345","204","41","2008-11-20 14:58:31"
"39373","401","21","2008-11-20 16:17:45"
"40180","3646","734","2008-11-24 04:24:58"
"40220","2872","491","2008-11-24 08:56:26"
"40322","25529","3378","2008-11-24 16:54:48"
"40410","13325","2995","2008-11-24 21:44:54"
"40477","57","49","2008-11-25 02:16:20"
"40987","67","62","2008-11-26 11:46:21"
"41983","53667","4293","2008-11-30 20:26:28"
"42370","849","196","2008-12-02 08:03:12"
"42404","13582","1019","2008-12-02 10:36:59"
"42573","153","66","2008-12-02 18:54:58"
"42754","12726","660","2008-12-03 08:56:59"
"43668","411","55","2008-12-05 15:03:05"
"43681","70384","3663","2008-12-05 15:32:45"
"43980","1487","182","2008-12-06 19:59:56"
"44080","8440","2202","2008-12-07 10:45:38"
"44133","4844","265","2008-12-07 20:19:35"
"44509","843","147","2008-12-09 04:55:34"
"44537","16721","2247","2008-12-09 08:53:51"
"44685","247","115","2008-12-09 17:43:17"
"44853","101541","4945","2008-12-10 04:36:06"
"44962","303","79","2008-12-10 12:14:16"
"45531","16622","1654","2008-12-11 22:17:06"
"45959","3086","288","2008-12-13 11:53:50"
"47036","16871","430","2008-12-17 12:26:27"
"47193","733","295","2008-12-17 19:28:48"
"47517","3647","278","2008-12-18 19:00:11"
"47545","2195","308","2008-12-18 20:49:39"
"47550","70437","5531","2008-12-18 20:58:13"
"47573","5438","389","2008-12-18 22:22:16"
"47846","5010","1046","2008-12-19 17:54:38"
"48048","3508","561","2008-12-20 21:49:54"
"48387","30803","3579","2008-12-22 15:49:43"
"48431","2848","477","2008-12-22 18:06:07"
"48450","9987","1030","2008-12-22 19:30:22"
"48654","1323","203","2008-12-23 14:20:45"
"49142","1650","193","2008-12-26 03:01:34"
"49632","13056","1157","2008-12-28 21:20:57"
"50189","2057","515","2008-12-30 14:32:32"
"50291","358","122","2008-12-30 20:18:17"
"50525","20695","1046","2008-12-31 16:03:10"
"50831","3440","249","2009-01-02 08:57:58"
"51898","3415","220","2009-01-06 02:33:26"
"52080","3594","194","2009-01-06 15:46:10"
"52132","90","58","2009-01-06 18:03:37"
"52453","784","141","2009-01-07 14:50:57"
"52499","9774","722","2009-01-07 16:44:54"
"52522","5295","562","2009-01-07 17:48:50"
"52563","5339","275","2009-01-07 19:41:47"
"52751","15974","528","2009-01-08 03:06:09"
"53036","1876","279","2009-01-08 18:00:50"
"53058","489","81","2009-01-08 19:22:17"
"53060","2691","312","2009-01-08 19:27:07"
"53120","10196","825","2009-01-08 22:21:22"
"53242","1538","256","2009-01-09 08:08:16"
"53498","16817","673","2009-01-09 20:12:47"
"53619","61","26","2009-01-10 04:58:23"
"53686","39999","2594","2009-01-10 13:55:55"
"53771","26272","2288","2009-01-10 22:05:37"
"53870","16661","2329","2009-01-11 12:14:13"
"53915","3066","512","2009-01-11 17:05:50"
"54090","87","66","2009-01-12 08:55:24"
"54818","7209","410","2009-01-13 23:14:50"
"54929","31261","6771","2009-01-14 09:02:05"
"55299","4331","447","2009-01-15 04:30:11"
"55351","45586","6882","2009-01-15 08:53:18"
"56079","16186","2835","2009-01-17 00:45:49"
"56472","6079","618","2009-01-18 19:15:01"
"57029","1829","201","2009-01-20 10:41:06"
"57159","48509","5393","2009-01-20 16:21:54"
"57621","1081","156","2009-01-21 18:16:54"
"57630","983","220","2009-01-21 18:38:54"
"57845","970","439","2009-01-22 10:07:35"
"57864","854","116","2009-01-22 11:29:53"
"57883","17267","1784","2009-01-22 12:36:38"
"57986","44890","6896","2009-01-22 17:23:25"
"57995","23","44","2009-01-22 17:56:14"
"58128","4816","408","2009-01-23 01:21:42"
"58743","25933","472","2009-01-25 06:57:20"
"58811","5703","1086","2009-01-25 16:38:44"
"58880","33324","2590","2009-01-25 22:39:29"
"59754","4972","304","2009-01-28 13:36:52"
"60096","78820","4221","2009-01-29 07:42:15"
"60118","3897","451","2009-01-29 08:47:24"
"60786","1861","106","2009-01-30 19:55:24"
"61335","611","208","2009-02-02 01:54:03"
"61339","7579","1383","2009-02-02 02:37:07"
"61734","2125","91","2009-02-03 00:35:53"
"62255","10922","1386","2009-02-04 04:26:15"
"62516","10573","866","2009-02-04 17:10:49"
"62539","13155","1419","2009-02-04 18:12:58"
"62837","2089","160","2009-02-05 10:19:06"
"62983","4111","297","2009-02-05 18:12:47"
"62985","2416","326","2009-02-05 18:18:38"
"63074","45730","2859","2009-02-05 21:48:01"
"63202","3276","612","2009-02-06 06:02:52"
"63213","2490","665","2009-02-06 06:31:53"
"63286","3211","441","2009-02-06 11:13:23"
"63401","3630","366","2009-02-06 16:55:56"
"64618","13299","1161","2009-02-10 15:29:38"
"65210","1811","189","2009-02-11 18:05:58"
"65223","92317","6149","2009-02-11 18:48:38"
"65706","3566","1191","2009-02-12 19:14:20"
"66202","421","133","2009-02-13 18:53:37"
"66554","910","165","2009-02-15 01:33:41"
"66580","24607","2665","2009-02-15 04:59:24"
"66623","1314","166","2009-02-15 12:44:48"
"66842","2182","225","2009-02-16 07:41:13"
"67494","2055","248","2009-02-17 18:07:37"
"67531","3246","165","2009-02-17 19:29:51"
"67957","1267","74","2009-02-18 17:17:38"
"68385","1614","384","2009-02-19 13:29:43"
"68499","19173","2112","2009-02-19 16:31:39"
"68507","63924","4975","2009-02-19 16:49:59"
"68674","6156","521","2009-02-07 22:08:08"
"68982","459","21","2009-02-20 15:59:33"
"68995","1231","148","2009-02-20 16:23:45"
"69079","3871","188","2009-02-20 20:11:25"
"69340","9177","971","2009-02-21 16:00:52"
"70160","1090","233","2009-02-24 00:47:26"
"70211","2389","330","2009-02-24 04:51:17"
"70600","10391","1081","2009-02-24 23:10:59"
"70987","998","167","2009-02-25 18:44:56"
"71444","8579","227","2009-02-26 16:10:29"
"71743","9053","414","2009-02-27 06:54:45"
"71806","2150","139","2009-02-27 10:47:56"
"72113","15813","450","2009-02-28 02:30:49"
"72350","6285","539","2009-03-01 01:02:53"
"72442","1436","126","2009-03-01 11:55:14"
"72453","9010","742","2009-03-01 13:35:20"
"72670","1308","168","2009-03-02 06:18:33"
"72873","3687","253","2009-03-02 17:02:14"
"72943","1225","337","2009-03-02 20:04:37"
"72980","302","34","2009-03-02 21:54:57"
"73120","173","61","2009-03-03 08:37:34"
"73228","9442","926","2009-03-03 13:49:07"
"73482","6885","383","2009-03-04 02:03:12"
"74555","361","66","2009-03-06 05:44:02"
"74660","11832","1110","2009-03-06 11:23:43"
"74824","131","31","2009-03-06 18:13:48"
"74861","11974","1818","2009-03-06 20:10:38"
"74980","10026","783","2009-03-07 05:17:43"
"75672","2654","359","2009-03-09 15:08:57"
"75759","3804","387","2009-03-09 18:02:29"
"76086","978","145","2009-03-10 11:07:22"
"76121","1175","140","2008-09-18 10:50:42"
"76123","11571","1154","2009-03-10 13:02:16"
"76799","29414","952","2009-03-11 17:46:09"
"77285","395","61","2009-03-12 15:40:38"
"77733","3859","409","2009-03-13 13:58:06"
"78247","53","15","2009-03-15 11:41:05"
"78722","40382","3357","2009-03-16 19:00:39"
"79435","4422","1003","2009-03-18 10:54:22"
"79646","6730","335","2009-03-18 17:35:06"
"79693","1750","142","2009-03-18 19:28:08"
"79737","12108","1069","2009-03-18 21:44:38"
"80229","312","121","2009-03-19 21:13:16"
"80264","2447","128","2009-03-19 23:47:47"
"80268","2211","128","2009-03-19 23:57:47"
"80368","12971","2037","2009-03-20 07:46:45"
"80382","3789","1003","2009-03-20 08:49:04"
"80858","4423","775","2009-03-21 13:04:10"
"80869","22239","1618","2009-03-21 14:38:18"
"80901","35147","4392","2009-03-21 17:12:22"
"81016","23","25","2009-03-22 05:56:57"
"81202","2730","438","2009-03-23 00:33:30"
"81520","19038","7856","2009-03-23 16:51:11"
"82344","8293","1164","2009-03-25 02:25:16"
"83149","1603","169","2009-03-26 14:38:30"
"83854","426","40","2009-03-27 22:53:37"
"83960","1325","203","2009-03-28 08:58:34"
"84216","6565","1040","2009-03-29 09:33:11"
"84423","1565","146","2009-03-30 02:52:53"
"84558","847","164","2009-03-30 10:31:21"
"86034","385","66","2009-04-02 06:23:41"
"87557","402","242","2009-04-06 10:26:41"
"87582","4529","604","2009-04-06 12:06:44"
"88112","2569","351","2009-04-07 13:46:49"
"88412","2889","463","2009-04-08 04:12:32"
"88448","2797","558","2009-04-08 06:17:24"
"88631","4975","748","2009-04-08 14:42:34"
"89636","1287","257","2009-04-10 23:37:53"
"91089","293","30","2009-04-15 12:35:44"
"91414","18794","969","2009-04-16 01:42:27"
"92371","13436","799","2009-04-17 22:26:29"
"92905","703","58","2009-04-20 00:08:23"
"93702","1395","201","2009-04-21 10:16:17"
"93771","696","82","2009-04-21 12:51:23"
"94309","233","48","2009-04-22 12:18:59"
"95033","7839","8455","2009-04-23 15:26:55"
"95232","12502","443","2009-04-23 23:03:46"
"95242","3185","478","2009-04-23 23:40:07"
"95562","105","28","2009-04-24 15:45:30"
"96571","2050","169","2009-04-27 14:04:49"
"96630","1040","41","2009-04-27 15:55:20"
"96898","12034","587","2009-04-28 05:10:13"
"97010","50100","9701","2009-04-28 09:55:42"
"97234","75","40","2009-04-28 17:25:54"
"97433","6692","348","2009-04-28 23:39:41"
"97736","7074","431","2009-04-29 14:30:30"
"97929","1071","167","2009-04-29 20:02:07"
"98565","1437","160","2009-04-30 13:39:03"
"99395","13187","959","2009-05-01 15:02:55"
"99542","7508","747","2009-05-01 19:00:34"
"99573","1055","82","2009-05-01 19:44:24"
"99757","190","68","2009-05-02 06:03:46"
"99777","22330","1061","2009-05-02 07:40:14"
"100596","3698","469","2009-05-04 01:58:29"
"100945","3359","212","2009-05-04 15:35:00"
"101495","2045","253","2009-05-05 11:19:04"
"102207","3795","202","2009-05-06 12:57:06"
"102398","2730","460","2009-05-06 18:27:08"
"102420","774","164","2009-05-06 19:07:12"
"102427","237","46","2009-05-06 19:17:41"
"102781","535","54","2009-05-07 10:05:30"
"103225","47963","1244","2009-05-07 23:24:22"
"103395","9417","326","2009-05-08 08:40:27"
"103897","3566","582","2009-05-08 23:42:41"
"103934","4879","208","2009-05-09 02:45:18"
"104203","823","221","2009-05-09 23:17:35"
"104518","266","48","2009-05-10 23:12:12"
"104668","2398","165","2009-05-11 08:43:01"
"104824","6940","705","2009-05-11 14:23:30"
"104969","2312","336","2009-05-11 19:08:26"
"104975","1627","123","2009-05-11 19:16:57"
"105035","11446","691","2009-05-11 21:40:38"
"105169","694","80","2009-05-12 06:01:01"
"105350","12725","362","2009-05-12 12:59:05"
"105650","1001","110","2009-05-12 19:49:17"
"105728","5002","593","2009-05-12 20:56:06"
"105859","121","26","2009-05-13 00:41:45"
"106348","454","189","2009-05-13 14:25:20"
"106840","805","103","2009-05-14 05:56:00"
"106865","1675","275","2009-05-14 06:56:08"
"107642","24270","2969","2009-05-15 11:43:44"
"108096","1202","208","2009-05-16 08:26:24"
"108424","149","83","2009-05-17 14:59:52"
"108655","4669","309","2009-05-18 08:16:23"
"108977","15886","1577","2009-05-18 19:37:21"
"109191","2664","274","2009-05-19 06:39:21"
"109277","2790","125","2009-05-19 10:07:00"
"109321","2381","238","2009-05-19 11:55:27"
"109586","3609","394","2009-05-19 19:52:39"
"109815","7208","1144","2009-05-20 08:48:59"
"109826","10805","1191","2009-05-20 09:09:07"
"109880","17954","1153","2009-05-20 11:39:39"
"110130","752","73","2009-05-20 19:05:40"
"110186","3166","289","2009-05-20 20:45:05"
"110514","3345","450","2009-05-21 13:22:56"
"110685","571","74","2009-05-21 18:36:06"
"110871","4171","712","2009-05-22 03:24:10"
"111665","41033","3678","2009-05-05 19:48:19"
"112100","62347","5914","2009-05-25 13:07:28"
"112177","3096","186","2009-05-25 16:16:59"
"112222","16445","2992","2009-05-25 18:36:48"
"113124","74775","3253","2009-05-27 12:28:44"
"113197","1197","187","2009-05-27 14:20:57"
"113331","1030","794","2009-05-27 18:13:14"
"113332","1570","196","2009-05-27 18:18:29"
"113535","15267","1245","2009-05-28 04:53:22"
"113988","2477","1657","2009-05-28 21:22:57"
"115182","12429","854","2009-05-31 19:08:40"
"115466","8901","721","2009-04-24 08:32:12"
"115988","8060","470","2009-06-02 13:11:17"
"116854","1272","55","2009-06-03 19:45:38"
"116891","14479","1159","2009-06-03 20:37:32"
"117131","105","106","2009-06-04 07:25:30"
"117185","365","31","2009-06-04 08:50:07"
"117353","290","104","2009-06-04 13:39:21"
"117768","199","32","2009-06-05 03:24:10"
"118218","5387","337","2009-06-05 18:42:23"
"118651","906","94","2009-06-06 21:30:49"
"118843","1902","165","2009-06-07 15:26:40"
"118889","3217","147","2009-06-07 17:45:14"
"119145","1041","86","2009-06-08 10:56:17"
"119253","2555","166","2009-06-08 14:31:47"
"120427","684","132","2009-06-10 10:05:14"
"120763","2100","85","2009-06-10 18:34:46"
"120782","999","213","2009-06-10 18:52:34"
"120999","10718","2072","2009-06-11 01:08:18"
"121028","1004","227","2009-06-11 02:24:30"
"121052","3042","458","2009-06-11 03:34:13"
"121364","34945","3058","2009-06-11 14:20:57"
"121470","10087","342","2009-06-11 16:49:29"
"121654","95","19","2009-06-11 22:13:03"
"122091","2278","97","2009-06-12 15:25:02"
"122105","13260","561","2009-06-12 15:40:52"
"122528","21254","835","2009-06-13 18:06:38"
"123438","1785","113","2009-06-15 23:54:49"
"124504","21512","1184","2009-06-17 17:07:59"
"124563","3106","298","2009-06-17 18:29:02"
"124696","3649","201","2009-06-17 21:45:21"
"124800","2942","121","2009-06-18 02:24:13"
"125062","644","158","2009-06-18 12:23:05"
"125380","33819","1954","2009-06-18 20:38:16"
"125649","2428","276","2009-06-19 10:14:33"
"125799","613","54","2009-06-19 15:00:32"
"126382","3837","381","2009-06-21 03:42:24"
"127139","579","155","2009-06-22 19:13:11"
"127193","17215","801","2009-06-22 20:57:14"
"127453","439","80","2009-06-23 09:17:41"
"127606","2723","265","2009-06-23 14:25:44"
"128028","15924","1957","2009-06-24 07:03:36"
"128507","2710","140","2009-06-24 22:12:52"
"128735","1086","114","2009-06-25 10:16:40"
"129124","3227","1068","2009-06-25 22:36:02"
"129164","38477","2256","2009-06-26 01:58:11"
"129195","21712","1649","2009-06-26 04:27:31"
"129489","2237","81","2009-06-26 15:21:42"
"130422","1158","209","2009-06-29 12:29:38"
"130749","94","29","2009-06-30 00:11:34"
"131433","88466","12815","2009-07-01 01:11:25"
"132728","14378","933","2009-07-03 09:54:08"
"132931","18387","1029","2008-10-24 15:39:06"
"133008","3596","389","2009-07-04 01:03:10"
"133208","2314","285","2009-07-04 20:43:22"
"133221","1861","343","2009-07-04 22:12:00"
"133440","85","394","2009-07-05 20:13:00"
"133617","1453","168","2009-07-06 10:21:38"
"133802","118244","8352","2009-07-06 17:19:02"
"134035","1147","168","2009-07-07 04:14:30"
"134485","1524","204","2009-07-07 19:42:39"
"134973","4483","554","2009-07-08 14:05:35"
"135199","21565","926","2009-07-08 19:38:04"
"136298","539","132","2009-07-10 13:51:18"
"136644","1184","92","2009-07-11 06:11:18"
"136650","2494","202","2009-07-11 07:05:15"
"136719","233","64","2009-07-11 12:23:35"
"137151","241","55","2009-07-12 23:59:20"
"137468","2997","196","2009-07-13 14:32:32"
"137696","557","79","2009-07-13 20:46:23"
"138060","3078","383","2009-07-14 13:15:08"
"138604","25673","1899","2009-07-15 09:38:42"
"138943","2031","421","2009-07-15 19:38:32"
"139083","280","70","2009-07-15 23:37:51"
"139592","1378","113","2009-07-16 15:47:35"
"140037","22160","1548","2009-07-17 09:20:19"
"140070","8371","1707","2009-07-17 10:22:49"
"140837","6338","700","2009-07-19 01:05:09"
"141438","3370","314","2009-07-20 14:33:07"
"141689","6104","380","2009-07-20 22:04:07"
"141822","23657","1985","2009-07-21 07:15:13"
"141831","13949","1079","2009-07-21 07:47:37"
"142168","16995","1208","2009-07-21 16:58:05"
"142233","5373","6929","2009-07-21 18:56:26"
"142668","4692","240","2009-07-22 09:37:05"
"142976","3741","354","2009-07-22 16:08:44"
"143725","12997","347","2009-07-23 13:28:14"
"143838","768","117","2009-07-23 15:46:04"
"144250","985","217","2009-07-24 06:03:57"
"144983","7200","405","2009-07-25 12:44:18"
