owneruserid,reputation,userviews,creationdate
"3546","22826","2057","2008-08-29 04:36:13"
"3560","176932","5481","2008-08-29 05:20:51"
"3584","26292","2444","2008-08-29 07:43:26"
"3661","23929","1262","2008-08-29 18:16:14"
"3713","108798","4087","2008-08-30 09:06:27"
"3747","32770","1082","2008-08-30 14:33:59"
"3800","4767","6554","2008-08-30 22:27:15"
"4093","2702","247","2008-09-01 18:31:02"
"4154","4662","417","2008-09-02 05:43:32"
"4222","527","81","2008-09-02 12:29:25"
"4228","16984","1760","2008-09-02 13:12:45"
"4249","129832","9766","2008-09-02 14:13:06"
"4280","30322","3522","2008-09-02 16:14:28"
"4296","2576","624","2008-09-02 18:13:04"
"4322","5984","669","2008-09-02 20:31:47"
"4337","49854","5364","2008-09-02 22:43:39"
"4444","940","146","2008-09-03 20:00:02"
"4504","6437","1017","2008-09-04 10:08:21"
"4527","2832","299","2008-09-04 16:03:56"
"4541","32393","714","2008-09-04 17:37:04"
"4697","3113","361","2008-09-05 09:39:02"
"4794","37456","3228","2008-09-05 16:11:30"
"4966","8881","701","2008-09-07 03:47:16"
"5015","3358","309","2008-09-07 11:36:37"
"5017","49219","3313","2008-09-07 11:47:30"
"5023","56112","4414","2008-09-07 12:27:27"
"5218","685","106","2008-09-08 14:37:28"
"5274","61361","6285","2008-09-08 20:14:46"
"5291","30480","1279","2008-09-08 21:37:17"
"5447","1647","324","2008-09-09 16:44:49"
"5473","3310","495","2008-09-09 21:20:03"
"5624","2960","386","2008-09-10 15:06:45"
"5646","4566","612","2008-09-10 15:53:30"
"5777","7957","540","2008-09-11 11:10:19"
"5882","3691","607","2008-09-11 14:58:41"
"5976","1415","278","2008-09-11 20:22:33"
"6069","10666","593","2008-09-12 08:44:04"
"6181","1098","157","2008-09-12 19:35:27"
"6244","10357","2721","2008-09-13 07:26:29"
"6253","375","392","2008-09-13 09:28:40"
"6266","26834","1143","2008-09-13 12:51:36"
"6369","30427","2426","2008-09-14 23:13:34"
"6375","2435","110","2008-09-15 02:50:26"
"6400","7324","497","2008-09-15 09:03:41"
"6432","5453","320","2008-09-15 09:51:05"
"6460","7033","694","2008-09-15 10:24:58"
"6605","2795","389","2008-09-15 12:21:15"
"6682","33337","5310","2008-09-15 12:29:13"
"6716","12107","1409","2008-09-15 12:31:36"
"6776","5007","722","2008-09-15 12:37:02"
"6791","5550","387","2008-09-15 12:38:08"
"6932","40095","3748","2008-09-15 12:51:29"
"6946","73404","4242","2008-09-15 12:52:34"
"7140","9690","898","2008-09-15 13:14:25"
"7280","28708","1216","2008-09-15 13:27:32"
"7363","12371","812","2008-09-15 13:36:58"
"7475","1194","443","2008-09-15 13:49:04"
"7598","18606","930","2008-09-15 14:02:17"
"7831","27375","3136","2008-09-15 14:31:00"
"7841","7711","1033","2008-09-15 14:32:10"
"7850","32619","3759","2008-09-15 14:32:35"
"7864","319","43","2008-09-15 14:34:09"
"8143","3545","278","2008-09-15 15:15:33"
"8169","3751","580","2008-09-15 15:18:28"
"8261","12577","884","2008-09-15 15:33:43"
"8345","4330","388","2008-09-15 15:45:15"
"8446","79141","5753","2008-09-15 16:03:14"
"8479","35209","1863","2008-09-15 16:07:11"
"8563","17242","2019","2008-09-15 16:20:55"
"8597","4546","221","2008-09-15 16:25:13"
"8678","5335","928","2008-09-15 16:34:57"
"8707","44557","2359","2008-09-15 16:39:15"
"9094","5218","391","2008-09-15 17:42:46"
"9140","4481","279","2008-09-15 17:49:56"
"9403","16315","745","2008-09-15 18:42:58"
"9516","11516","736","2008-09-15 19:02:22"
"9572","481","69","2008-09-15 19:12:15"
"9642","14592","782","2008-09-15 19:26:50"
"9673","3870","159","2008-09-15 19:33:20"
"9922","38792","2897","2008-09-15 20:26:19"
"9941","2548","430","2008-09-15 20:31:36"
"10093","15251","731","2008-09-15 21:10:09"
"10224","6032","821","2008-09-15 21:47:01"
"10352","10283","354","2008-09-15 22:35:57"
"10471","8420","600","2008-09-15 21:26:16"
"10552","1690","179","2008-09-15 23:52:57"
"10583","41801","2972","2008-09-16 00:07:53"
"10676","13952","1190","2008-09-16 00:53:10"
"10708","43007","942","2008-09-16 01:12:33"
"10715","19410","1219","2008-09-16 01:16:54"
"10823","11887","1307","2008-09-16 02:09:19"
"10968","718","140","2008-09-16 03:33:40"
"11194","20020","1007","2008-09-16 06:04:17"
"11208","58824","5540","2008-09-16 06:12:22"
"11356","15211","922","2008-09-16 07:22:35"
"11394","161","34","2008-09-16 07:35:23"
"11440","16522","1313","2008-09-16 07:58:54"
"11456","541","45","2008-09-16 08:08:26"
"11507","5791","423","2008-09-16 08:44:29"
"11534","6610","525","2008-09-16 08:58:16"
"11574","28716","998","2008-09-16 09:13:33"
"11581","9169","563","2008-09-16 09:16:14"
"11662","5760","1354","2008-09-16 09:56:48"
"11702","43174","3582","2008-09-16 10:27:00"
"11792","8343","968","2008-09-16 11:15:53"
"11809","5826","500","2008-09-16 11:31:06"
"11829","42671","12345","2008-09-16 11:37:33"
"11898","50835","2472","2008-09-16 12:08:29"
"11905","2886","209","2008-09-16 12:11:38"
"11908","4637","413","2008-09-16 12:12:09"
"11961","6799","334","2008-09-16 12:38:14"
"12067","2201","276","2008-09-16 13:04:25"
"12171","13108","1690","2008-09-16 13:27:55"
"12178","22580","5166","2008-09-16 13:29:35"
"12230","2054","194","2008-09-16 13:40:34"
"12344","453","46","2008-09-16 14:01:02"
"12469","30960","2671","2008-09-16 14:29:15"
"12503","13194","824","2008-09-16 14:35:36"
"12570","7401","1139","2008-09-16 14:46:27"
"12631","21112","1171","2008-09-16 15:02:20"
"12662","3041","139","2008-09-16 15:10:34"
"12779","3862","280","2008-09-16 15:40:57"
"12842","1711","251","2008-09-16 15:56:46"
"12862","8993","690","2008-09-16 16:01:19"
"12999","2893","175","2008-09-16 16:35:14"
"13022","16649","1295","2008-09-16 16:41:21"
"13030","4506","358","2008-09-16 16:43:20"
"13054","25665","786","2008-09-16 16:50:02"
"13087","111130","4509","2008-09-16 17:00:38"
"13099","1681","80","2008-09-16 17:03:45"
"13135","2319","217","2008-09-16 17:17:22"
"13153","8273","624","2008-09-16 17:23:11"
"13198","37210","4457","2008-09-16 17:36:01"
"13337","6592","478","2008-09-16 18:24:57"
"13338","7188","1442","2008-09-16 18:25:07"
"13441","9366","1007","2008-09-16 19:07:49"
"13484","4005","177","2008-09-16 19:19:00"
"13556","2114","414","2008-09-16 19:50:32"
"13627","146157","5282","2008-09-16 20:16:07"
"13668","1366","157","2008-09-16 20:27:06"
"13676","15180","721","2008-09-16 20:29:25"
"13700","9362","1284","2008-09-16 20:33:29"
"13757","15191","922","2008-09-16 20:46:24"
"13778","3577","347","2008-09-16 20:50:03"
"13855","32638","4623","2008-09-16 21:03:46"
"14105","1801","166","2008-09-16 22:00:19"
"14118","16807","1280","2008-09-16 22:04:57"
"14177","1134","334","2008-09-16 22:22:18"
"14281","748","150","2008-09-16 22:55:31"
"14343","303845","18395","2008-09-16 23:18:03"
"14357","101485","9151","2008-09-16 23:23:24"
"14431","1483","103","2008-09-16 23:56:20"
"14528","1618","159","2008-09-17 00:43:52"
"14540","11502","619","2008-09-17 00:48:01"
"14559","4976","248","2008-09-17 01:00:54"
"14570","19203","577","2008-09-17 01:09:41"
"14664","1388","146","2008-09-17 01:51:58"
"14752","15589","687","2008-09-17 02:35:39"
"15173","17343","573","2008-09-17 06:51:19"
"15255","20921","1942","2008-09-17 07:42:39"
"15406","103","53","2008-09-17 09:00:46"
"15664","329","49","2008-09-17 11:41:07"
"15891","884","323","2008-09-17 13:23:16"
"15948","3699","156","2008-09-17 13:41:28"
"15955","74283","6265","2008-09-17 13:43:34"
"15985","38514","1595","2008-09-17 13:55:21"
"16245","4794","400","2008-09-17 15:40:22"
"16371","8800","336","2008-09-17 16:38:15"
"16398","4289","275","2008-09-17 16:52:11"
"16429","1097","161","2008-09-17 17:06:25"
"16487","27664","2991","2008-09-17 17:36:29"
"16587","53637","70217","2008-09-17 18:43:55"
"16663","977","128","2008-09-17 19:33:06"
"16673","28498","4662","2008-09-17 19:38:45"
"16794","16067","926","2008-09-17 20:47:55"
"16853","127033","10706","2008-09-17 21:33:16"
"16892","14690","701","2008-09-17 22:00:41"
"16940","112152","8609","2008-09-17 22:43:34"
"17162","9510","764","2008-09-18 03:28:51"
"17232","3052","208","2008-09-18 04:53:07"
"17324","5715","143","2008-09-18 06:45:00"
"17337","10271","293","2008-09-18 07:09:48"
"17632","2762","625","2008-09-18 12:57:08"
"17663","4626","265","2008-09-18 13:18:12"
"17766","3909","251","2008-09-18 14:43:25"
"17777","341","62","2008-09-18 14:47:11"
"17801","29132","1787","2008-09-18 14:59:47"
"17803","37422","1441","2008-09-18 15:01:08"
"17823","1068","257","2008-09-18 15:11:03"
"17870","653","116","2008-09-18 15:42:10"
"18091","17405","1429","2008-09-18 18:40:50"
"18132","3792","235","2008-09-18 19:12:18"
"18255","81912","9449","2008-09-18 21:09:06"
"18505","24775","2220","2008-09-19 03:33:06"
"18529","38728","925","2008-09-19 04:32:41"
"18548","7661","727","2008-09-19 05:21:51"
"18702","846","85","2008-09-19 09:51:03"
"18858","8349","1087","2008-09-19 13:47:27"
"19079","2299","165","2008-09-19 17:01:59"
"19124","3680","233","2008-09-19 17:44:39"
"19147","3539","414","2008-09-19 18:19:31"
"19183","14588","1304","2008-09-19 18:46:26"
"19267","3502","319","2008-09-19 20:15:20"
"19435","25132","1765","2008-09-20 01:27:11"
"19678","2579","236","2008-09-20 15:51:34"
"19719","15270","1527","2008-09-20 17:45:10"
"19799","9896","1531","2008-09-20 23:31:46"
"19856","23030","2058","2008-09-21 05:29:35"
"19956","2878","259","2008-09-21 13:44:33"
"20065","2274","275","2008-09-21 20:33:45"
"20067","2869","186","2008-09-21 20:37:33"
"20150","2354","155","2008-09-22 01:26:17"
"20316","577","91","2008-09-22 09:17:04"
"20336","47856","1407","2008-09-22 10:02:42"
"20406","5672","458","2008-09-22 12:35:55"
"20446","17804","1441","2008-09-22 13:42:55"
"20471","42745","3880","2008-09-22 14:22:51"
"20595","6142","541","2008-09-22 17:17:31"
"20772","2485","330","2008-09-22 21:55:58"
"20900","8195","295","2008-09-23 05:00:27"
"20979","7312","1031","2008-09-23 08:57:35"
"21318","6390","802","2008-09-23 18:56:24"
"21379","5563","176","2008-09-23 21:06:48"
"21406","18438","1230","2008-09-23 22:07:15"
"21501","23462","2219","2008-09-24 05:54:22"
"21539","20607","1236","2008-09-24 08:07:48"
"21586","5624","795","2008-09-24 09:51:27"
"21728","40142","1438","2008-09-24 15:30:26"
"21849","23861","2243","2008-09-24 19:40:21"
"21952","1829","128","2008-09-25 01:04:39"
"22099","3067","169","2008-09-25 11:09:07"
"22216","2630","329","2008-09-25 15:16:27"
"22392","5800","267","2008-09-25 20:52:44"
"22452","6740","586","2008-09-25 22:49:02"
"22586","1216","187","2008-09-26 07:58:07"
"22599","3925","365","2008-09-26 08:45:20"
"22761","773","76","2008-09-26 16:18:36"
"23072","82935","9507","2008-09-27 21:54:26"
"23369","2834","332","2008-09-29 07:22:34"
"23428","4048","984","2008-09-29 12:27:42"
"23486","2105","339","2008-09-29 15:26:21"
"23666","10128","997","2008-09-30 03:50:10"
"23822","28294","1136","2008-09-30 15:46:41"
"23893","8839","924","2008-09-30 19:08:02"
"23935","11781","624","2008-09-30 20:52:31"
"24065","994","345","2008-10-01 09:58:00"
"24229","3325","398","2008-10-01 17:19:18"
"24424","12117","1254","2008-10-02 08:17:08"
"24457","3768","311","2008-10-02 10:17:25"
"24481","3671","526","2008-10-02 12:49:03"
"24898","2424","212","2008-10-03 16:09:32"
"24954","9879","647","2008-10-03 19:06:44"
"24970","9678","463","2008-10-03 19:54:23"
"25121","3681","408","2008-10-04 14:56:18"
"25152","36766","1352","2008-10-04 18:16:54"
"25428","1059","364","2008-10-06 09:10:44"
"25632","13252","615","2008-10-06 21:15:07"
"25746","4875","325","2008-10-07 09:22:25"
"25842","3189","119","2008-10-07 15:00:43"
"25847","87534","4780","2008-10-07 15:19:02"
"25999","2226","121","2008-10-08 01:25:30"
"26002","4479","437","2008-10-08 01:44:41"
"26042","1322","277","2008-10-08 06:31:28"
"26111","626","76","2008-10-08 11:49:26"
"26141","4135","267","2008-10-08 13:34:41"
"26374","7614","598","2008-10-09 04:53:46"
"26457","71648","3586","2008-10-09 10:29:57"
"26494","5003","566","2008-10-09 13:27:09"
"26685","5280","715","2008-10-10 00:43:46"
"26721","9885","1101","2008-10-10 04:58:11"
"26877","5670","449","2008-10-10 16:02:08"
"27122","7978","414","2008-10-11 21:06:09"
"27211","13349","1058","2008-10-12 13:58:16"
"27304","309","38","2008-10-13 03:36:36"
"27493","53","12","2008-10-13 15:53:46"
"27620","10464","458","2008-10-13 21:04:31"
"27637","30757","5898","2008-10-13 21:42:25"
"27860","12675","1051","2008-10-14 14:29:31"
"28053","35511","2641","2008-10-14 22:56:59"
"28144","13747","787","2008-10-15 08:00:19"
"28388","37637","1149","2008-10-15 20:59:58"
"28401","48073","1550","2008-10-15 21:50:56"
"28482","9941","726","2008-10-16 06:29:36"
"28609","2257","349","2008-10-16 14:55:54"
"28843","22344","996","2008-10-17 08:30:33"
"28896","7276","867","2008-10-17 12:34:26"
"29373","29","14","2008-10-19 11:39:08"
"29573","1864","301","2008-10-20 11:39:35"
"29675","1283","285","2008-10-20 16:16:01"
"29746","5405","2389","2008-10-20 19:55:27"
"29752","919","100","2008-10-20 20:12:53"
"29924","2742","380","2008-10-21 11:27:54"
"30225","59519","8404","2008-10-22 03:44:52"
"30419","10962","796","2008-10-22 15:39:54"
"30470","14062","941","2008-10-22 18:18:38"
"30826","1071","244","2008-10-23 14:43:35"
"30838","928","97","2008-10-23 15:02:06"
"30957","3451","236","2008-10-23 20:24:28"
"30997","10668","1009","2008-10-23 22:33:19"
"31252","1348","333","2008-10-24 17:06:00"
"31274","1203","216","2008-10-24 18:07:58"
"31307","1008","266","2008-10-24 20:00:58"
"31325","4020","1074","2008-10-24 21:15:55"
"31351","744","104","2008-10-24 23:38:35"
"31379","3120","554","2008-10-25 04:03:43"
"31474","6728","579","2008-10-25 18:51:41"
"31520","14730","965","2008-10-26 00:12:27"
"31624","15954","1278","2008-10-26 19:23:11"
"31728","3680","682","2008-10-27 08:16:41"
"31751","20954","1155","2008-10-27 10:03:45"
"31770","12160","537","2008-10-27 11:43:50"
"32021","3255","248","2008-10-28 10:39:10"
"32032","3058","462","2008-10-28 11:09:47"
"32043","20341","2437","2008-10-28 12:11:23"
"32188","2610","307","2008-10-28 20:27:05"
"32242","20071","900","2008-10-29 00:35:46"
"32336","1509","523","2008-10-29 12:31:35"
"32632","126883","7075","2008-10-30 01:47:08"
"32826","8804","672","2008-10-30 16:40:25"
"33204","11446","1920","2008-10-31 20:03:03"
"33253","2503","343","2008-11-01 00:25:23"
"33433","4288","342","2008-11-02 12:11:22"
"33682","3337","463","2008-11-03 15:43:51"
"33686","105580","4074","2008-11-03 15:59:37"
"33731","73","34","2008-11-03 19:14:32"
"33910","1994","259","2008-11-04 04:08:59"
"33977","2523","391","2008-11-04 07:53:09"
"34088","286964","35599","2008-11-04 11:46:49"
"34155","6300","548","2008-11-04 13:42:30"
"34340","5661","474","2008-11-04 18:55:04"
"34540","3952","366","2008-11-05 03:08:15"
"34548","24002","1495","2008-11-05 03:56:35"
"34853","4956","284","2008-11-05 21:16:12"
"34880","10915","943","2008-10-20 21:39:58"
"35165","2499","406","2008-11-06 16:38:33"
"35223","2333","346","2008-11-06 18:50:15"
"35293","791","50","2008-11-06 22:50:30"
"35334","692","109","2008-11-07 01:02:28"
"35335","7194","665","2008-11-07 01:08:59"
"35416","29129","1197","2008-11-07 09:25:33"
"35693","7131","932","2008-11-08 03:11:25"
"35954","6469","671","2008-11-09 17:26:37"
"35955","11","21","2008-11-09 17:35:09"
"36007","38593","1787","2008-11-09 22:20:06"
"36076","1659","236","2008-11-10 03:40:47"
"36189","4021","773","2008-11-10 13:53:53"
"36378","675","319","2008-11-10 23:41:51"
"36465","3241","752","2008-11-11 07:01:52"
"36509","679","152","2008-11-11 10:52:11"
"36545","13034","1171","2008-11-11 12:34:10"
"36668","301","118","2008-11-11 18:54:37"
"36860","11050","659","2008-11-12 10:06:35"
"36902","7496","1381","2008-11-12 13:20:32"
"37064","9161","766","2008-11-12 19:32:54"
"37198","5910","1224","2008-11-13 00:54:25"
"37298","21246","2599","2008-11-13 09:33:21"
"37422","4945","149","2008-11-13 18:28:04"
"37947","59567","3701","2008-11-15 17:46:42"
"38124","8066","699","2008-11-17 02:04:27"
"38264","6940","1814","2008-11-17 15:33:39"
"38292","31","42","2008-11-17 17:08:30"
"38626","37540","1794","2008-11-18 16:44:24"
"38663","14409","493","2008-11-18 18:18:27"
"38686","8994","796","2008-11-18 20:36:06"
"38903","43","66","2008-11-19 11:57:26"
"39057","25012","974","2008-11-19 18:46:06"
"39062","11652","1014","2008-11-19 18:57:35"
"39094","7644","810","2008-11-19 20:24:38"
"39106","34885","7191","2008-11-19 20:55:18"
"39188","1347","206","2008-11-20 03:50:25"
"40323","617","93","2008-11-24 17:06:40"
"40476","153","78","2008-11-25 02:13:34"
"40609","1634","263","2008-11-25 13:04:56"
"40655","92120","3870","2008-11-25 14:44:44"
"40714","13182","802","2008-11-25 17:11:41"
"40759","3660","338","2008-11-25 19:17:56"
"40872","12829","4344","2008-11-26 01:05:14"
"40875","49","32","2008-11-26 01:17:32"
"40939","10975","1156","2008-11-26 07:13:15"
"41169","5210","1083","2008-11-26 21:37:35"
"41541","1287","111","2008-11-28 07:41:46"
"41655","36009","6412","2008-11-28 18:04:20"
"41803","4621","268","2008-11-29 15:51:11"
"41887","7752","339","2008-11-30 03:04:28"
"41948","9376","764","2008-11-30 15:47:10"
"42078","2134","428","2008-12-01 08:37:12"
"42146","1321","213","2008-12-01 14:40:43"
"42147","11226","3686","2008-12-01 14:43:14"
"42340","10732","905","2008-12-02 04:30:44"
"42475","16360","2241","2008-12-02 15:10:57"
"42588","3082","347","2008-12-02 19:35:56"
"42981","5109","285","2008-12-03 21:07:52"
"43012","5212","558","2008-12-03 22:23:13"
"43250","929","189","2008-12-04 15:27:47"
"43406","3474","270","2008-12-04 22:56:51"
"43418","185","76","2008-12-04 23:23:27"
"43649","11381","450","2008-12-05 14:25:23"
"43906","17217","2176","2008-12-06 08:17:08"
"43965","33624","2027","2008-12-06 18:19:49"
"44701","85","99","2008-12-09 18:22:01"
"44709","203","39","2008-12-09 18:49:30"
"44715","4413","585","2008-12-09 19:24:19"
"44726","7501","443","2008-09-15 11:46:42"
"45005","8127","1061","2008-12-10 14:51:54"
"45157","1963","296","2008-12-10 22:31:09"
"45405","1703","237","2008-12-11 16:28:36"
"45525","32237","1632","2008-12-11 21:55:35"
"45767","23106","1225","2008-12-12 16:45:45"
"46264","563","109","2008-12-15 05:32:57"
"46503","3118","536","2008-12-16 00:43:50"
"46666","87","18","2008-12-16 13:35:45"
"46716","394","64","2008-12-16 16:12:34"
"47167","7687","588","2008-12-17 18:21:20"
"47191","1781","166","2008-12-17 19:25:36"
"47222","8189","787","2008-12-17 22:09:54"
"47278","12665","777","2008-12-18 03:02:39"
"47322","10736","1944","2008-12-18 08:33:51"
"47450","6605","608","2008-12-18 15:46:55"
"47468","2787","183","2008-12-18 16:36:57"
"47544","2062","241","2008-12-18 20:44:04"
"47752","3889","322","2008-12-19 12:10:58"
"47880","57","51","2008-12-19 20:21:15"
"48348","3917","468","2008-12-22 13:08:09"
"48408","2824","296","2008-12-22 16:54:16"
"48413","5102","497","2008-12-22 17:18:50"
"48465","78282","4894","2008-12-22 20:24:42"
"48483","5984","499","2008-12-22 21:27:40"
"48695","11330","723","2008-12-23 17:08:39"
"48705","4383","789","2008-12-23 17:57:58"
"48933","20268","1804","2008-12-24 17:01:39"
"49018","58419","2057","2008-12-25 08:25:54"
"49107","6363","811","2008-12-25 20:20:30"
"49443","3718","144","2008-12-28 02:51:05"
"49661","389","102","2008-12-28 22:55:13"
"49886","6848","382","2008-12-29 16:27:41"
"49983","173","31","2008-12-29 21:52:32"
"50198","4657","308","2008-12-30 14:51:40"
"50385","17856","1363","2008-12-31 03:59:09"
"50530","51","42","2008-12-31 16:16:09"
"50718","2065","250","2008-11-28 16:53:37"
"50820","2035","339","2009-01-02 06:31:39"
"50924","21634","1018","2009-01-02 15:15:10"
"51007","6895","199","2009-01-02 19:51:27"
"51173","587","135","2009-01-03 16:16:18"
"51306","3468","456","2009-01-04 03:36:13"
"51310","3709","165","2009-01-04 03:51:12"
"51382","38293","5006","2009-01-04 14:30:05"
"51507","8779","891","2009-01-05 02:19:34"
"51816","248810","11916","2009-01-05 21:39:06"
"51948","2568","427","2009-01-06 07:39:21"
"52026","4755","890","2009-01-06 12:44:52"
"52146","1006","211","2009-01-06 19:14:11"
"52420","13938","1511","2009-01-07 13:07:08"
"52494","833","209","2009-01-07 16:38:23"
"52555","1335","129","2009-01-07 19:14:44"
"52622","9877","552","2009-01-07 21:50:50"
"52962","5695","1008","2009-01-08 15:27:08"
"53261","8388","706","2009-01-09 09:28:51"
"53300","6594","815","2009-01-09 11:44:24"
"53467","8508","735","2009-01-09 19:01:35"
"53531","4111","491","2009-01-09 21:34:22"
"53677","7417","524","2009-01-10 13:15:52"
"53740","20052","886","2009-01-10 18:52:56"
"53813","1346","247","2009-01-11 04:14:16"
"53885","3489","299","2009-01-11 13:32:46"
"53960","16933","1228","2009-01-11 20:12:20"
"53991","2924","399","2009-01-11 22:28:19"
"54197","19991","970","2009-01-12 14:57:01"
"54223","217","84","2009-01-12 16:22:13"
"54467","11117","1586","2009-01-13 05:17:04"
"54519","1181","101","2009-01-13 09:43:18"
"54822","1222","282","2009-01-13 23:35:03"
"54908","1268","387","2009-01-14 06:52:28"
"55236","689","70","2009-01-14 23:41:54"
"55611","1408","152","2009-01-15 20:49:48"
"55619","6351","352","2009-01-15 21:03:12"
"55637","32682","1904","2009-01-15 22:02:29"
"55818","6576","349","2009-01-16 12:12:30"
"55845","4380","192","2009-01-16 14:07:58"
"55948","26419","1247","2009-01-16 18:38:54"
"56135","1639","179","2009-01-17 08:10:09"
"56349","4332","545","2009-01-18 03:58:38"
"57036","21154","1658","2009-01-20 10:57:03"
"57068","26322","6411","2009-01-20 12:17:17"
"57153","21","37","2009-01-20 15:57:22"
"57414","19290","932","2009-01-21 07:40:14"
"57475","19650","2232","2009-01-21 10:26:48"
"57577","299","81","2009-01-21 16:36:09"
"57952","22585","1267","2009-01-22 15:58:54"
"58275","5754","504","2009-01-23 12:17:31"
"58309","6198","471","2009-01-23 14:55:33"
"58668","6889","1010","2009-01-24 21:06:40"
"59198","35866","2092","2009-01-27 02:29:32"
"59201","3203","137","2009-01-27 03:09:09"
"59350","1342","403","2009-01-27 14:28:21"
"59535","3687","371","2009-01-27 21:41:05"
"60103","321","61","2009-01-29 08:04:26"
"60518","56953","2938","2009-01-30 08:14:17"
"60525","897","142","2009-01-30 08:35:11"
"60757","673","119","2009-01-30 18:47:23"
"61207","4985","737","2009-02-01 14:45:27"
"61529","4094","569","2009-02-02 14:41:34"
"61628","4189","377","2009-02-02 18:42:45"
"62072","4935","718","2009-02-03 18:25:27"
"62085","7167","567","2009-02-03 19:02:44"
"62163","18421","2316","2009-02-03 22:21:44"
"62187","3914","2075","2009-02-03 23:33:51"
"62361","5268","859","2009-02-04 11:23:06"
"62544","11943","934","2009-02-04 18:26:40"
"62560","595","112","2009-02-04 18:53:59"
"62709","1575","484","2009-02-05 01:24:27"
"62830","27070","2812","2009-02-05 10:06:33"
"63392","4628","436","2009-02-06 16:32:16"
"63679","12381","835","2009-02-07 15:09:26"
"63751","15616","1538","2009-02-07 21:43:55"
