owneruserid,reputation,userviews,creationdate
"7526","2974","308","2008-09-15 13:54:33"
"7556","320","100","2008-09-15 13:57:47"
"7634","4735","1179","2008-09-15 14:06:07"
"7816","9458","483","2008-09-15 14:28:14"
"7829","8637","438","2008-09-15 14:30:22"
"7867","13451","2749","2008-09-15 14:34:34"
"7913","21551","1305","2008-09-15 14:40:40"
"8173","11553","676","2008-09-15 15:18:44"
"8220","20150","1302","2008-09-15 15:27:27"
"8384","11575","918","2008-09-15 15:51:53"
"8435","92480","3824","2008-09-15 16:01:38"
"8482","21116","1417","2008-09-15 16:07:44"
"8611","10228","1113","2008-09-15 16:27:11"
"8915","191","66","2008-09-15 17:13:12"
"8934","3467","217","2008-09-15 17:16:25"
"8981","2365","267","2008-09-15 17:23:48"
"9161","63976","1719","2008-09-15 17:54:03"
"9406","2056","277","2008-09-15 18:43:26"
"9536","36922","4813","2008-09-15 19:05:33"
"9539","8899","776","2008-09-15 19:06:08"
"9604","9657","1421","2008-09-15 19:19:07"
"9611","67440","5035","2008-09-15 19:21:17"
"9629","1456","104","2008-09-15 19:24:53"
"9702","16890","2520","2008-09-15 19:42:26"
"10116","7996","980","2008-09-15 21:17:16"
"10245","8255","1112","2008-09-15 21:54:40"
"10366","10857","635","2008-09-15 22:40:56"
"10922","2201","439","2008-09-16 03:00:41"
"11042","2714","75","2008-09-16 04:16:21"
"11100","2076","238","2008-09-16 05:00:25"
"11167","1054","81","2008-09-16 05:47:14"
"11256","31193","2363","2008-09-16 06:37:37"
"11545","30333","1915","2008-09-16 09:04:00"
"11705","9409","473","2008-09-16 10:27:19"
"11850","1185","63","2008-09-16 11:46:20"
"11989","15339","539","2008-09-16 12:45:19"
"12002","953","102","2008-09-16 12:48:58"
"12082","6753","453","2008-09-16 13:09:05"
"12405","3470","573","2008-09-16 14:16:24"
"12716","51335","5127","2008-09-16 15:23:19"
"12747","632","122","2008-09-16 15:31:41"
"13018","68314","11890","2008-09-16 16:40:38"
"13051","58295","4701","2008-09-16 16:49:37"
"13100","9465","982","2008-09-16 17:04:32"
"13163","26381","6459","2008-09-16 17:26:24"
"13295","20907","6944","2008-09-16 18:07:53"
"13379","32428","2367","2008-09-16 18:41:19"
"13552","117962","6244","2008-09-16 19:48:30"
"13611","8782","355","2008-09-16 20:11:45"
"13666","558","46","2008-09-16 20:26:44"
"13860","54747","13243","2008-09-16 21:06:13"
"14045","2076","221","2008-09-16 21:49:03"
"14069","127171","3207","2008-09-16 21:52:24"
"14101","26906","899","2008-09-16 21:59:19"
"14316","33497","938","2008-09-16 23:09:01"
"14420","13214","1175","2008-09-16 23:51:48"
"14495","1422","190","2008-09-17 00:27:37"
"14513","201","127","2008-09-17 00:34:52"
"14627","975","227","2008-09-17 01:34:49"
"14637","139807","10541","2008-09-17 01:40:17"
"14860","731544","83235","2008-09-17 03:36:45"
"14877","15247","799","2008-09-17 03:43:35"
"15058","324","229","2008-09-17 05:33:47"
"15109","6021","512","2008-09-17 06:08:38"
"15127","6504","878","2008-09-17 06:20:18"
"15136","703","116","2008-09-17 06:28:33"
"15245","100857","16699","2008-09-17 07:34:53"
"15394","10175","1257","2008-09-17 08:56:14"
"15428","2871","244","2008-09-17 09:11:32"
"15497","7800","490","2008-09-17 09:56:32"
"15609","16290","1448","2008-09-17 11:07:50"
"15937","1935","133","2008-09-17 13:36:55"
"16066","2167","544","2008-09-17 14:27:25"
"16082","26983","2415","2008-09-17 14:35:21"
"16084","3830","336","2008-09-17 14:36:13"
"16143","13753","988","2008-09-17 15:01:21"
"16241","67512","4406","2008-09-17 15:38:49"
"16417","431908","24227","2008-09-17 17:02:31"
"16440","13256","571","2008-09-17 17:11:28"
"16732","4702","356","2008-09-17 20:15:51"
"16786","1487","224","2008-09-17 20:42:42"
"17172","147614","4614","2008-09-18 03:41:31"
"17328","6483","608","2008-09-18 06:49:26"
"17404","3728","372","2008-09-18 08:28:15"
"17515","3076","201","2008-09-18 10:29:38"
"17647","63","13","2008-09-18 13:08:05"
"17713","11882","1041","2008-09-18 14:03:40"
"17749","51","9","2008-09-18 14:25:45"
"17860","3047","210","2008-09-18 15:35:23"
"17932","829","70","2008-09-18 16:25:55"
"18145","377","93","2008-09-18 19:20:33"
"18484","4619","1003","2008-09-19 03:04:49"
"18564","566","151","2008-09-19 06:02:08"
"18664","33887","2338","2008-09-19 08:56:34"
"18811","13500","1337","2008-09-19 12:52:18"
"18893","11248","1054","2008-09-19 14:23:17"
"18941","31634","5143","2008-09-19 15:08:30"
"18995","13449","790","2008-09-19 15:48:15"
"19246","10077","614","2008-09-19 19:57:01"
"19258","2570","722","2008-09-19 20:07:39"
"19306","237","77","2008-09-19 21:02:45"
"19370","11855","811","2008-09-19 22:36:53"
"19546","3481","626","2008-09-20 08:15:11"
"19803","7197","945","2008-09-20 23:45:11"
"19825","4280","838","2008-09-21 01:54:34"
"19948","425","75","2008-09-21 13:14:40"
"20227","9299","1376","2008-09-22 05:51:29"
"20603","1726","229","2008-09-22 17:35:32"
"20654","179153","15607","2008-09-22 18:43:12"
"20714","969","123","2008-09-22 20:12:38"
"20774","43499","5137","2008-09-22 22:01:32"
"20875","1230","211","2008-09-23 03:06:41"
"20899","879","46","2008-09-23 04:53:05"
"21005","45705","2949","2008-09-23 09:47:05"
"21011","2023","210","2008-09-23 09:56:06"
"21155","11559","466","2008-09-23 14:37:57"
"21261","1221","429","2008-09-23 17:20:23"
"21370","1014","325","2008-09-23 20:51:01"
"21634","17813","1527","2008-09-24 12:16:13"
"21677","100800","5564","2008-09-24 13:44:43"
"21732","73","14","2008-09-24 15:39:30"
"21828","4974","824","2008-09-24 18:57:38"
"21932","2359","508","2008-09-24 23:24:02"
"22033","8600","685","2008-09-25 07:47:12"
"22046","3900","596","2008-09-25 08:13:57"
"22162","13076","794","2008-09-25 13:28:13"
"22180","1008","152","2008-09-25 14:00:15"
"22365","2369","150","2008-09-25 20:13:20"
"22569","1997","232","2008-09-26 07:11:14"
"22702","21498","794","2008-09-26 13:58:52"
"22748","366","36","2008-09-26 15:52:24"
"23133","6572","656","2008-09-28 04:19:08"
"23153","22054","1265","2008-09-28 07:49:35"
"23341","28322","2340","2008-09-29 04:41:59"
"23420","12004","334","2008-09-29 12:12:26"
"23528","169006","25059","2008-09-29 17:08:04"
"23562","29831","2044","2008-09-29 18:41:21"
"23585","951","147","2008-09-29 19:44:09"
"23918","41","41","2008-09-30 20:16:48"
"24028","5719","497","2008-10-01 05:59:53"
"24109","22683","977","2008-10-01 12:21:09"
"24181","284532","15591","2008-10-01 15:15:11"
"24224","12646","1072","2008-10-01 17:07:25"
"24351","4994","496","2008-10-02 01:27:48"
"24610","5810","283","2008-10-02 19:05:59"
"24643","1711","111","2008-10-02 20:50:05"
"24666","176","45","2008-10-02 22:08:57"
"24946","17312","867","2008-10-03 18:42:17"
"24958","9415","564","2008-10-03 19:18:53"
"24995","85005","3252","2008-10-03 21:06:29"
"25143","6484","223","2008-10-04 17:23:57"
"25515","10620","1294","2008-10-06 15:01:43"
"26039","20236","1628","2008-10-08 06:12:39"
"26180","10916","2001","2008-10-08 15:12:19"
"26604","6653","743","2008-10-09 19:01:47"
"26625","14880","465","2008-10-09 19:57:45"
"26778","6066","789","2008-10-10 11:01:25"
"26902","191","23","2008-10-10 16:58:44"
"27009","88240","5802","2008-10-11 02:22:54"
"27247","4438","360","2008-10-12 20:42:39"
"27657","16445","2342","2008-10-13 22:59:46"
"27765","5512","547","2008-10-14 08:22:07"
"27800","5715","1264","2008-10-14 10:36:26"
"27805","22551","972","2008-10-14 11:01:40"
"28037","8360","297","2008-10-14 21:41:14"
"28158","15539","479","2008-10-15 08:51:18"
"28581","2217","217","2008-10-16 13:44:02"
"28668","1281","163","2008-10-16 18:08:21"
"28760","36734","5785","2008-10-16 22:36:00"
"29246","8356","675","2008-10-18 16:26:22"
"29262","19894","1280","2008-10-18 17:35:55"
"29345","2311","202","2008-10-19 06:11:06"
"29502","5664","272","2008-10-20 05:43:15"
"29505","13283","1308","2008-10-20 06:04:46"
"30176","19138","1936","2008-10-21 23:40:29"
"30294","1706","104","2008-10-22 09:57:08"
"30535","731","222","2008-10-22 21:00:11"
"30729","5342","501","2008-10-23 10:13:09"
"30850","7179","1046","2008-10-23 15:33:49"
"30958","20128","636","2008-10-23 20:30:44"
"30987","51","35","2008-10-23 21:53:23"
"31077","273","56","2008-10-24 06:03:33"
"31374","1330","150","2008-10-25 03:36:52"
"31423","2056","168","2008-10-25 12:31:19"
"31444","15031","2368","2008-10-25 14:57:08"
"31505","21912","2753","2008-09-01 00:00:00"
"31508","11874","873","2008-10-25 22:12:54"
"31569","79805","2378","2008-10-26 09:43:32"
"31963","591","66","2008-10-28 04:33:45"
"32093","2226","241","2008-10-28 15:03:37"
"32140","6011","559","2008-10-28 17:44:14"
"32154","16902","849","2008-10-28 18:38:10"
"32495","5689","587","2008-10-29 18:16:50"
"32584","1223","127","2008-10-29 21:49:24"
"32771","7031","443","2008-10-30 14:12:54"
"33080","49695","6216","2008-10-31 13:18:59"
"33212","7144","424","2008-10-31 20:24:58"
"33226","39419","3933","2008-10-31 21:53:12"
"33236","13520","357","2008-10-31 22:32:35"
"33371","821","185","2008-11-02 02:43:21"
"33468","847","139","2008-11-02 17:13:42"
"33722","31","21","2008-11-03 18:37:35"
"33782","1523","310","2008-11-03 21:53:34"
"34464","875","87","2008-11-04 22:38:43"
"34644","7732","915","2008-11-05 10:41:21"
"34813","32914","4066","2008-11-05 19:48:26"
"34910","12223","705","2008-11-06 00:20:57"
"34965","551","18","2008-11-06 05:15:29"
"35031","3844","626","2008-09-15 12:46:23"
"35062","22337","469","2008-11-06 12:39:04"
"35136","39815","2776","2008-11-06 15:43:49"
"35203","1953","424","2008-11-06 18:00:47"
"35281","2199","169","2008-11-06 22:11:06"
"35331","3976","645","2008-11-07 00:49:51"
"35344","8798","5426","2008-11-07 02:18:29"
"35807","379","52","2008-11-08 20:07:27"
"35881","25124","2163","2008-11-09 05:41:19"
"36526","195","35","2008-11-11 11:29:16"
"36537","17977","1221","2008-11-11 12:11:38"
"36544","3608","410","2008-11-11 12:29:04"
"36590","62385","2251","2008-11-11 14:33:47"
"36695","1934","220","2008-11-11 20:23:50"
"36896","8236","644","2008-11-12 13:11:13"
"37119","4136","384","2008-11-12 21:37:02"
"37723","151","48","2008-11-14 16:23:28"
"38072","6070","424","2008-11-16 19:57:09"
"38087","9065","682","2008-11-16 21:49:37"
"38100","2642","181","2008-11-16 23:12:19"
"38218","1229","125","2008-11-17 12:06:44"
"38557","9744","700","2008-11-18 12:21:24"
"38629","1513","288","2008-11-18 16:45:57"
"38695","7346","1134","2008-11-18 20:52:12"
"38975","22846","2469","2008-11-19 15:26:15"
"38997","5530","787","2008-11-19 16:27:24"
"39268","2213","481","2008-11-20 10:24:08"
"39345","204","41","2008-11-20 14:58:31"
"39539","10195","429","2008-11-21 02:37:15"
"40322","25529","3378","2008-11-24 16:54:48"
"40342","264992","27458","2008-11-24 18:16:48"
"40357","167","49","2008-11-24 18:48:24"
"40376","465","252","2008-11-24 20:04:34"
"40807","2017","168","2008-11-25 21:02:07"
"40919","1779","227","2008-11-26 05:03:45"
"40987","67","62","2008-11-26 11:46:21"
"41613","42030","3479","2008-11-28 14:57:49"
"42226","1946","210","2008-12-01 19:32:27"
"42370","849","196","2008-12-02 08:03:12"
"42404","13582","1019","2008-12-02 10:36:59"
"42573","153","66","2008-12-02 18:54:58"
"42591","313","36","2008-12-02 19:40:03"
"42751","1767","242","2008-12-03 08:48:06"
"42905","1751","141","2008-12-03 17:12:04"
"42969","11","9","2008-12-03 20:21:08"
"43217","16645","1456","2008-12-04 14:10:47"
"43668","411","55","2008-12-05 15:03:05"
"43802","110","54","2008-12-05 21:17:36"
"44509","843","147","2008-12-09 04:55:34"
"44537","16721","2247","2008-12-09 08:53:51"
"44620","27810","3305","2008-12-09 14:56:06"
"44685","247","115","2008-12-09 17:43:17"
"44853","101541","4945","2008-12-10 04:36:06"
"44962","303","79","2008-12-10 12:14:16"
"45254","6368","342","2008-12-11 07:06:20"
"45603","51783","2890","2008-08-25 09:52:34"
"46316","6140","708","2008-12-15 09:56:41"
"46411","17094","826","2008-12-15 16:47:18"
"46503","3118","536","2008-12-16 00:43:50"
"47036","16871","430","2008-12-17 12:26:27"
"47193","733","295","2008-12-17 19:28:48"
"47207","11252","476","2008-12-17 21:03:31"
"47517","3647","278","2008-12-18 19:00:11"
"47545","2195","308","2008-12-18 20:49:39"
"47550","70437","5531","2008-12-18 20:58:13"
"47570","5840","912","2008-12-18 22:03:52"
"47573","5438","389","2008-12-18 22:22:16"
"47754","365","85","2008-12-19 12:17:24"
"47868","718","151","2008-12-19 19:25:16"
"48382","21487","1870","2008-12-22 15:24:36"
"48387","30803","3579","2008-12-22 15:49:43"
"48450","9987","1030","2008-12-22 19:30:22"
"48793","893","153","2008-12-24 00:19:41"
"48943","4647","484","2008-12-24 17:45:49"
"48995","239","30","2008-12-25 04:01:20"
"49086","1623","136","2008-12-25 17:42:23"
"49632","13056","1157","2008-12-28 21:20:57"
"49885","17504","1372","2008-12-29 16:25:27"
"49945","1793","172","2008-12-29 19:38:24"
"50291","358","122","2008-12-30 20:18:17"
"50776","69737","130718","2009-01-02 01:10:30"
"50969","2677","145","2009-01-02 17:24:07"
"51011","315","75","2009-01-02 19:59:35"
"51425","17337","1996","2009-01-04 18:38:26"
"51707","351","64","2009-01-05 16:04:34"
"51882","1758","176","2009-01-06 01:17:39"
"52051","14041","1075","2009-01-06 14:03:53"
"52058","81","34","2009-01-06 14:44:46"
"52086","1799","246","2009-01-06 15:57:08"
"52132","90","58","2009-01-06 18:03:37"
"52381","2153","195","2009-01-07 10:03:55"
"52453","784","141","2009-01-07 14:50:57"
"52817","43363","1004","2009-01-08 08:30:43"
"53036","1876","279","2009-01-08 18:00:50"
"53058","489","81","2009-01-08 19:22:17"
"53242","1538","256","2009-01-09 08:08:16"
"53498","16817","673","2009-01-09 20:12:47"
"53619","61","26","2009-01-10 04:58:23"
"53635","6640","915","2009-01-10 06:41:00"
"53686","39999","2594","2009-01-10 13:55:55"
"53771","26272","2288","2009-01-10 22:05:37"
"53870","16661","2329","2009-01-11 12:14:13"
"53915","3066","512","2009-01-11 17:05:50"
"54090","87","66","2009-01-12 08:55:24"
"54777","7107","428","2009-01-13 21:34:27"
"54818","7209","410","2009-01-13 23:14:50"
"54844","2446","267","2009-01-14 00:57:19"
"54929","31261","6771","2009-01-14 09:02:05"
"55094","28850","2741","2008-12-27 20:55:19"
"55299","4331","447","2009-01-15 04:30:11"
"55534","5441","7101","2009-01-15 17:44:16"
"55578","219","91","2009-01-15 19:30:48"
"55844","638","149","2009-01-16 14:05:05"
"55944","3558","417","2009-01-16 18:31:48"
"56079","16186","2835","2009-01-17 00:45:49"
"56083","4421","387","2009-01-17 01:13:28"
"56224","273","109","2009-01-17 16:41:48"
"56449","27090","997","2009-01-18 17:17:24"
"57159","48509","5393","2009-01-20 16:21:54"
"57621","1081","156","2009-01-21 18:16:54"
"57630","983","220","2009-01-21 18:38:54"
"57720","1022","132","2009-01-21 22:40:14"
"57845","970","439","2009-01-22 10:07:35"
"57855","1213","350","2009-01-22 11:03:03"
"57869","450","74","2009-01-22 11:47:27"
"57883","17267","1784","2009-01-22 12:36:38"
"58505","16682","926","2009-01-24 01:00:56"
"58728","413","99","2009-01-25 04:26:45"
"58811","5703","1086","2009-01-25 16:38:44"
"59301","31164","4430","2009-01-27 11:18:00"
"59479","1706","553","2009-01-27 19:25:50"
"59503","3134","233","2009-01-27 20:27:26"
"60075","35463","3423","2009-01-23 00:24:46"
"60096","78820","4221","2009-01-29 07:42:15"
"60548","269","41","2009-01-30 09:52:18"
"60561","1462","271","2009-01-30 10:30:51"
"60647","14732","1147","2009-01-30 15:03:08"
"60786","1861","106","2009-01-30 19:55:24"
"61072","24386","1047","2009-01-31 22:32:09"
"61156","20925","1043","2009-02-01 08:52:01"
"61335","611","208","2009-02-02 01:54:03"
"61339","7579","1383","2009-02-02 02:37:07"
"61734","2125","91","2009-02-03 00:35:53"
"62082","145380","17124","2009-02-03 18:56:42"
"62255","10922","1386","2009-02-04 04:26:15"
"62383","2452","370","2009-02-04 12:36:34"
"62477","5932","1002","2009-02-04 15:34:09"
"62662","6569","1743","2009-02-04 22:48:16"
"62877","205","43","2009-02-05 12:20:40"
"62985","2416","326","2009-02-05 18:18:38"
"63074","45730","2859","2009-02-05 21:48:01"
"63286","3211","441","2009-02-06 11:13:23"
"63401","3630","366","2009-02-06 16:55:56"
"63609","2355","533","2009-02-07 06:00:21"
"63621","9023","1602","2009-02-07 07:19:14"
"63623","438","125","2009-02-07 07:35:19"
"63828","1920","117","2009-02-08 07:20:47"
"64203","17008","1599","2009-02-09 15:24:59"
"64257","9226","352","2009-02-09 17:51:49"
"64329","13216","922","2009-02-09 21:00:22"
"64343","1394","117","2009-02-09 21:38:38"
"64618","13299","1161","2009-02-10 15:29:38"
"64708","3157","302","2009-02-10 19:01:15"
"64912","415","88","2009-02-11 04:51:09"
"65210","1811","189","2009-02-11 18:05:58"
"65359","5315","401","2009-02-12 00:40:48"
"65400","1403","252","2009-02-12 04:29:38"
"65681","5277","1134","2009-02-12 18:00:42"
"65889","5879","400","2009-02-13 04:36:43"
"66018","3489","304","2009-02-13 11:31:19"
"66202","421","133","2009-02-13 18:53:37"
"66397","23","24","2009-02-14 09:16:17"
"66575","5427","697","2009-02-15 03:43:37"
"66842","2182","225","2009-02-16 07:41:13"
"67494","2055","248","2009-02-17 18:07:37"
"67531","3246","165","2009-02-17 19:29:51"
"67756","14919","695","2009-02-18 09:28:21"
"67957","1267","74","2009-02-18 17:17:38"
"67959","9736","1134","2008-10-19 09:51:07"
"68003","1019","102","2009-02-18 19:15:47"
"68385","1614","384","2009-02-19 13:29:43"
"68499","19173","2112","2009-02-19 16:31:39"
"68788","35612","1215","2009-01-03 03:42:56"
"68905","3698","486","2009-02-20 12:55:13"
"68982","459","21","2009-02-20 15:59:33"
"69032","1975","673","2009-02-20 17:48:31"
"69047","2008","344","2009-02-20 18:15:25"
"69079","3871","188","2009-02-20 20:11:25"
"69340","9177","971","2009-02-21 16:00:52"
"69966","4604","461","2009-02-23 17:16:23"
"70160","1090","233","2009-02-24 00:47:26"
"70211","2389","330","2009-02-24 04:51:17"
"70600","10391","1081","2009-02-24 23:10:59"
"71743","9053","414","2009-02-27 06:54:45"
"71933","4182","341","2009-02-27 16:24:49"
"72113","15813","450","2009-02-28 02:30:49"
"72356","729","54","2009-03-01 01:25:49"
"72420","7532","1104","2009-03-01 08:08:40"
"72442","1436","126","2009-03-01 11:55:14"
"72453","9010","742","2009-03-01 13:35:20"
"72670","1308","168","2009-03-02 06:18:33"
"72937","1287","161","2009-03-02 19:48:50"
"72943","1225","337","2009-03-02 20:04:37"
"72980","302","34","2009-03-02 21:54:57"
"72990","10197","315","2009-03-02 22:30:39"
"73010","1535","218","2009-03-02 23:45:30"
"73120","173","61","2009-03-03 08:37:34"
"73228","9442","926","2009-03-03 13:49:07"
"73398","6653","208","2009-03-03 21:07:58"
"73482","6885","383","2009-03-04 02:03:12"
"74088","482","208","2009-03-05 05:28:31"
"74089","15160","1004","2009-03-05 05:43:34"
"74389","29003","1088","2009-03-05 19:09:51"
"74530","1376","122","2009-03-06 03:32:24"
"74555","361","66","2009-03-06 05:44:02"
"74556","520","117","2009-03-06 05:49:50"
"74716","648","91","2009-03-06 14:30:11"
"74824","131","31","2009-03-06 18:13:48"
"74861","11974","1818","2009-03-06 20:10:38"
"75594","5745","1074","2009-03-09 12:03:17"
"75672","2654","359","2009-03-09 15:08:57"
"75836","4634","396","2009-03-09 21:10:27"
"75846","5653","351","2009-03-09 21:36:04"
"76086","978","145","2009-03-10 11:07:22"
"76123","11571","1154","2009-03-10 13:02:16"
"76535","4997","596","2009-03-11 07:38:48"
"76777","11452","718","2009-03-11 16:58:41"
"77074","4327","729","2009-03-12 06:19:27"
"77087","12168","1189","2009-03-12 08:11:35"
"77265","2861","240","2009-03-12 14:55:49"
"77285","395","61","2009-03-12 15:40:38"
"77546","17953","1226","2009-03-13 04:31:07"
"77711","465","80","2009-03-13 13:14:43"
"77733","3859","409","2009-03-13 13:58:06"
"77887","3006","287","2009-03-13 20:03:09"
"78182","59658","7112","2009-03-15 02:25:46"
"78247","53","15","2009-03-15 11:41:05"
"79646","6730","335","2009-03-18 17:35:06"
"79693","1750","142","2009-03-18 19:28:08"
"79760","1002","209","2009-03-18 22:46:06"
"80229","312","121","2009-03-19 21:13:16"
"80268","2211","128","2009-03-19 23:57:47"
"80313","1216","359","2009-03-20 04:28:35"
"80382","3789","1003","2009-03-20 08:49:04"
"80433","5009","430","2009-03-20 11:35:55"
"80766","4216","560","2009-03-21 02:07:57"
"80855","1364","154","2009-03-21 12:35:51"
"80858","4423","775","2009-03-21 13:04:10"
"80869","22239","1618","2009-03-21 14:38:18"
"81016","23","25","2009-03-22 05:56:57"
"81202","2730","438","2009-03-23 00:33:30"
"81239","119","49","2009-03-23 03:37:25"
"81578","3441","215","2009-03-23 18:49:24"
"81681","1091","133","2009-03-23 22:02:43"
"81975","1332","210","2009-03-24 12:13:31"
"82165","4271","245","2009-03-24 18:47:57"
"82230","2347","140","2009-03-24 20:22:38"
"82344","8293","1164","2009-03-25 02:25:16"
"82991","657","40","2009-03-26 08:15:07"
"83149","1603","169","2009-03-26 14:38:30"
"83846","4526","244","2009-03-27 22:13:42"
"83854","426","40","2009-03-27 22:53:37"
"84685","15808","1004","2009-03-30 15:18:48"
"85226","153","77","2009-03-31 17:01:53"
"85629","1073","224","2009-04-01 11:51:31"
"86259","9813","1288","2009-04-02 15:23:47"
"86296","9513","681","2009-04-02 16:24:27"
"86452","6988","760","2009-04-02 22:29:31"
"86638","5606","366","2009-04-03 08:27:26"
"87072","12309","792","2009-04-04 11:59:10"
"87158","38985","1889","2009-04-04 20:03:28"
"87327","2558","301","2009-04-05 16:39:05"
"87582","4529","604","2009-04-06 12:06:44"
"88195","4704","407","2009-04-07 16:13:44"
