answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
unless know pattern password devis algorithm i.e restrict search space left mont carlo simul approach gener possibl output differ compar alreadi never repeat valu systemat approach solv problem cover search space version problem run plu need extra memori store alreadi gener valu sinc brute forc hope optim anyth parallel code - run multipl thread make architectur pipelin code make random guess prevent make duplic guess tri sequenti brute force? take half one minut length 5 slightli better approach p.s window platform print text consol slow,2014-03-20 04:40:19.427 UTC,158,22523640,class project decid make password gener use printabl charact asci tabl except minu sign program try crack it.th password charact store array attempt crack store anoth array attempt random charact compar entir password array charact array match program terminated...if loop continu problem program take long match array sinc attempt random number help optim code develop strateg check password? even psuedocod help thank . load bar,0.06962025316455696,11,arrays c++ optimization passwords,optim password cracker code,3,password|crack|signing,0.958187460899353
known easi even moder difficult gener entir point hash so-cal one-way function easi comput next imposs revers comput find input valu base output said hash function known method allow comput input given hash valu reason time exampl md5 sum techniqu find collis input given output 8 hour 1.6ghz comput sha-1 particular interest read brute forc see php brute forc password gener string hash compar repeat preimag attack thing publicli known sha-1 attack known sha-1 collis attack mean find two input produc result neither pre-ordain speak even attack realli feasibl peopl -- base amount comput involv closest figur spend somewher rang million dollar build machin give one collid pair key per week assum ran noth els 24/7 hash one function input output one purpos sha1 hard,2012-03-23 14:06:08.707 UTC,162,9840585,wonder possibl find block text hash known valu particular look function createdatafromhash call follow return string length 10000 contain arbitrari data hash use sha1 thank,0.15432098765432098,25,c++ encryption hash sha sha1,librari produc string hash sha1 given input,6,encrypt|hash|sha|md5|password|attack,0.9478665590286255
shuffl array element alway return first element someth follow work case pleas approach return salt sequenc repetit somehow ok educ purpous work easi implement anoth approach randomli pick element sequenc one one follow first thing want watch storag charact sourc file depend encod potenti one byte screw result store hardcod byte want thing go smoothli regardless encod smoothli mean use charact salt bad idea regardless conflict encod salt use gener password salt cryptologist seem littl bit iffi anyth cryptograph secur psuedorandom number gener c++ exercis builtin random gener fine never actual use c++11 prng function neat exercis start make random engin differ engin choos fine-tun random number default implement defin select assum easili plug cryptograph secur gener handl seed automat wherea use older c-style function want call seed system time initi gener anyth pick charact salt sourc select distribut method detail https://en.cppreference.com/w/cpp/numeric/random case want uniform distribut across salt charact call number 0 last charact index forget minu 1 skip null termin easi sampl charact build string work exampl https://wandbox.org/permlink/mgd8pyp9y3injuug one thing mention common pitfal use random number exampl consid test case use older c-style function usual peopl care random enough go uniform distribut modulu gener number instead scale rang return fit desir rang rememb pick appropri prng function suit need well especi look substanti difficult odd search 1 1 million never find result prng function uniformli cover desir rang,2019-05-29 09:57:49.913 UTC,273,56357869,tri code password encrypt function c++ note educ purpos actual store password sure creat random 32-byte salt use predefin characterset this? code gener random 32-byte string base defin charact charset sure achiev,0.09523809523809523,26,c++ cryptography hash salt,gener pseudorandom 32-byte string salt cryptograph hash function,8,crypt|hash|salt|password|encrypt|encode|security|forge,0.9477383494377136
appropri applic cityhash exhibit poor collis resist use want quick file integr checksum crc famili function crc16 want someth extens speed cryptograph hash sha1 suffici almost modern cpu hash data basic fast read memori,2013-08-19 15:05:21.393 UTC,92,18317115,problem want hash function check file integr encrypt unnecessari think non-cryptograph hash cityhash good choic sinc want speed less collis sourc provid cityhash function fix length string input hash code output function hash file? divid file sever chunk calcul everi chunk hash code xor everi hash code? affect collis effici speed? good idea,0.2391304347826087,22,c++ hash,cityhash file integr,6,hash|integrity|encrypt|crypt|checksum|crc,0.9455872774124146
encrypt secur hash function design one given hash tell origin input string contain word need guess entir hint perfectli inform hint word certainli build tabl hash candid word search given hash fairli easi mention hash mathemat function cannot revers possibl decrypt hash howev guess perfectli fine calcul hash suspect result compar hash real-world scenario salt use make imposs sinc kind test rainbow tabl decrypt hash gener one base string compar result hash know exampl game use letter creat tabl combin alphabet take databas hash use md5 compar hash program languag want googl md5 hash languag find readi function hash write code gener databas possibl word hash word compar hash one hope help md5 hash word say type hash function hash function function display input much smaller output rang one function possibl dehash someth exampl input possibl charactersoutput number 0 1 million 1 million definit enough see http://www.oxforddictionaries.com/words/how-many-words-are-there-in-the-english-languag say hash text everi word display number hash function normal garante word display number sinc much word make sens hash function work time,2015-12-27 10:29:31.403 UTC,216,34479550,know imposs decrypt md5 hash howev tri solv riddl game lot hint encrypt md5 cannot find encrypt word googl wonder whether possibl make c++ program store common english word encrypt given certain encrypt search answer edit hint word phrase,0.21296296296296297,46,c++ cryptography encryption hash,decrypt md5 c,8,crypt|encrypt|hash|md5|security|signing|salt|rainbow table,0.9290910959243774
sha-1 process data chunk 64 byte cpu time need hash file length n byte thu roughli equal n/64 time cpu time need process one chunk short string must first convert string sequenc byte sha-1 work byte charact string becom 4 8 byte utf-8 utf-16 respect hash singl chunk note convers charact byte take time hash use pure java sha-1 implement sphlib pc x86 core2 2.4 ghz 64-bit mode hash long messag bandwidth 132 mb/ use singl cpu core note exce speed common hard disk hash big file chanc disk bottleneck cpu time need hash file time need read file disk use nativ code written c sha-1 speed goe 330 mb/ sha-256 consid wide secur sha-1 pure java implement sha-256 rank 85 mb/ pc still quit fast 2011 sha-1 recommend speed cryptograph hash function often measur clock cycl per byte see page admittedli outdat comparison - see implement architectur influenc result result vari larg due algorithm use larg depend processor architectur qualiti implement implement use hardwar effici compani special creat hardwar especi well suit exact purpos perform certain cryptograph algorithm effici possibl good exampl sha-512 although work larger data chunk sha-256 one inclin think gener perform slower sha-256 work smaller input - sha-512 especi well suit 64 bit processor perform sometim even better sha-256 modern hash algorithm work fixed-s block data perform fix number determinist oper block everi block final result mean longer input longer oper take characterist explain deduc length oper directli proport input size messag mathemat oŕ computer-scientif speak coin oper n input size messag templatetypedef alreadi point let speed hash influenc choic program languag modern hash algorithm realli realli fast regardless languag although c-base implement slightli better java probabl slightli faster php bet practic know differ ask lot question hope try answer one turn sha-1 mani hash design cryptograph strong base repeat applic encrypt decrypt routin fixed-s block data consequ comput hash valu long string algorithm take proport time comput hash valu small string mathemat say runtim hash string length n use sha-1 consequ hash html document take longer hash string blah proport take dramat longer hash compar c++ java php term speed danger territori answer like blast gener speak c++ slightli faster java slightli faster php good hash implement written one languag dramat outperform other written well howev need worri gener consid bad idea implement hash function encrypt routin decrypt routin often vulner side-channel attack attack break secur use bug implement often extrem difficult anticip want good hash function prewritten version like faster safer less error-pron anyth hand final suggest use sha-1 sha-1 known cryptograph weak consid use strong hash algorithm instead sha-256 hope help,2011-08-14 22:18:31.883 UTC,479,7060091,roughli long much process power requir creat sha-1 hash data? differ lot depend origin data size? gener hash standard html file take significantli longer string blah? c++ java php compar speed,0.1315240083507307,63,c++ hash java php sha1,long sha-1 take creat hash,10,hash|sha|signing|security|crypt|encrypt|danger|vulnerability|attack|safe,0.9285299181938171
say hash file bottleneck like file i/o hash algorithm obvious observ hold unless select slow hash algorithm know none mainstream slow hardwar unusu peculiar give inaccur number good implement cryptograph hash algorithm probabl much stronger need run mani hundr megabyt coupl gigabyt per second common disk system run ten megabyt coupl hundr megabyt per second note rough number ignor overhead filesystem os assum cryptograph hash algorithm typic slower simpler one advic pick someth md5 sha-1 sha-256 cryptograph hash lot good fast free implement practic remov chanc collis instead pick fast inferior hash algorithm optim i/o asynchronous/non-block read file bottleneck go crypto librari c/c++ implement variou hash function licens suitabl case crypto++ botan openssl,2013-04-17 16:04:13.487 UTC,152,16064923,look titl say best common hash algorithm rel quick hash 10mb file secur possibl avoid collis link c++ implement appreci prefer one licenc allow use free closed-sourc applic possibl paid closed-sourc applic,0.1513157894736842,23,c++ hash,hash algorithm quick file hash,6,hash|security|crypt|md5|sha|openssl,0.9268553256988525
comment say xor increas number collis true consid differ input guess otherwis want order-independ hash collis provid input simplest solut sort use favorit hash function secur hash function confirm crypto.stackexchange.com care xore hash definit bad idea two equal element cancel ad much better two equal element least signific bit zero four element two bit zero etc accept note method pretti insecur allow find collis much faster proof upon request need secur try invent secur method practic imposs everi well-known hash function mani man-month analysi behind,2012-12-11 17:05:43.167 UTC,146,13824992,creat key key-valu data take &lt;10 piec inform identifi data produc one hash combin use cryptopp function let add piec time notic order call matter i.e chang order two statement differ hash order independ instead cryptopp offer this? suggest altern approach? far think use combin paramet work one problem two piec data cancel forese problem,0.1232876712328767,18,c++ crypto++ hash,order independ hash,5,crypt|hash|security|signing|insecure,0.926694393157959
first whole idea poor one almost circumst even close accept store user password almost alway want store someth hash deriv user password combin password salt random string gener need store password hash ignor secur aspect moment normal want approach gener sort problem somewhat differ first avoid array built c++ know size want compil time almost circumst howev built-in array realli right choic even good choic second relat item normal store togeth struct class case caveat store password store user name password togeth struct defin read one complet item file defin creat vector object initi vector file quit easili use data vector use data array differ case one use singl array contain user name password instead someth array make code work make array declara size number usernam password record file i.e 10 case know count username/password pair file keep push usernam password vector abl access oper inspit array defin,2014-05-12 02:11:01.167 UTC,176,23600068,upmost hardest time program basic valid user input text file text file work far. user1 pass1 user2 pass2 etc,0.125,22,c++ passwords username,c++ compar text data input data,7,password|username|validate|hash|salt|security|user name,0.9232866764068604
issu algorithm actual return greater subtract expect answer algorithm return valu rang 0 2*m answer greater equal need final subtract stage word test algorithm randomli chosen x find half time give correct answer section 2 paper thu one condit subtract necessari bring s[n] requir rang 0 ≤ s[n] &lt subtract omit subsequ discuss sinc independ specif algorithm architectur treat part post process,2017-07-27 21:28:04.083 UTC,504,45361318,"background tri implement rsa 2048 hardwar xilinx zynq fpga use varieti differ montgomeri method implement algorithm use xilinx hls essenti c++ code synthes hardwar note sake post treat standard c++ implement except variabl act bit-vector 4096 bit wide access individu bit use syntax yet parallel behav standard c++ code pleas afraid stop read said word fpga hls treat one c++ code abl work prototyp use standard square-and-multipli modular exponenti standard radix-2 mm algorithm modular multipl howev take much space fpga need less resource-heavi algorithm save space tri implement tenka-koc scalabl multipl word radix 2 montgomeri multipl mwr2mm propos struggl month avail howev interest problem result struggl cannot figur problem issu mwr2mm return correct answer perform montgomeri multipl howev begin think code error rather instead misinterpret someth critic usag algorithm multipl variat mwr2mm algorithm quit differ implement tri implement mani current 4 differ implement mwr2mm code base modif algorithm put forth number paper make think implement actual correct vari version algorithm return incorrect answer! think coincid think publish algorithm wrong....therefor posit someth nefari actual go algorithm implement correct exampl 1 exampl take origin propos mwr2mm put forth tenca-koc paper refer mwr2mm_csa algorithm addit oper carry-sav adder csa implement hardwar partial sum modulu multiplicand x multipli x_i subscript singl bit e.g x = x_n,...,x_1,x_0 superscript word vector e.g = 0,m^{e-1},...,m^1,m^0 a,b concaten two bit vector operand width w width choosen word e number w-bit word requir complet vector e.g e = ceilm+1/w implement algorithm use follow paramet declar bit vector hls code understand quot paper montgomeri multipl mm algorithm two integ x requir paramet n bit precis result number mmx,y,m = x 2^-n modulo r=2^n integ rang 2^n-1 2^n gcdr,m=1 sinc r=2^n suffici modulu odd integ therefor expect follow result verifi w/ softwar librari instead algorithm return exampl 2 ok mayb implement wrong let try anoth modifi version mwr2mm_cpa algorithm name carry-propog adder use hardwar implement mwr2mm_csa } run x,y return exact incorrect result mwr2mm_csa despit differ bit-level oper breviti spare two algorithm return incorrect result note algorithm work correctli use 4-bit operand size 2-bit word size howev operand size/word size combin incorrect incorrect result four differ bit-level implement cannot life figur four algorithm return incorrect result code first exampl liter word-for-word ident algorithm put forth tenca-koc paper! incorrect assum mwr2mm algorithm return result montgomeri domain standard radix-2 mm algorithm? radix result ident regardless word-siz abl interchang algorithm other? sorri lengthi post want precis coher explain issu ask help debug code rather tri figur whether misunderstand underli featur montgomeri multipl algorithm curiou differ implement give wrong result thank",0.013888888888888888,7,algorithm c++ cryptography montgomery-multiplication rsa,bizzar ident incorrect result across differ mwr2mm algorithm rsa montgomeri multipl,4,crypt|rsa|availability|scripting,0.9207583069801331
resiz write input valid e.g user enter -42? save look,2020-03-13 21:47:47,49,60677627,past day creat password gener gener password give option save password .txt file everyth work except generating/print password termin .txt file type length password gener print code,0.1836734693877551,9,c++ file random passwords generator,creat password gener c++ save password .txt,2,password|validate,0.918687105178833
,2019-01-04 13:15:00.847 UTC,87,54039662,wrote password contain blockchain current work read articl tri solid solut feedback implement critic part regard secur contain hash password use size hash salt fix implement everi time password contain creat scratch provid password plain text valid satisfi password contain alter new random configur henc salt amount iter chang whenev valid password provid actual hash comput look follow final two hash compar use familiar password hash secur consider glad provid feedback someon want contain well let know upload full sourc code,0.27586206896551724,24,c++ openssl passwords,pkcs5_pbkdf2_hmac password hash,8,openssl|password|pbkdf2|hmac|hash|security|salt|validate,0.918591320514679
secur mean better protect buffer overrun must one counter maintain implement use ident code base secur non-secur function theoret secur version must slower maintain one addit counter howev cpu usag thereto neglig compar complex base function word bother even measur suffix i.e bound check function specifi behav non-check version except addit requir perform addit check runtim guarante precondit met non-check version instead free assum check alreadi made usual someth take time one expect possibl implement non-check version effici check version howev differ insignific nonexist exampl implement chosen perform check non-check version - forbidden standard cours case addit inform pass check function non-check function necessarili preform check check function requir p.s bound check function introduc tr 24731-1 document option part c standard librari sinc c11 tag question c++ probabl need know part c++ standard - even option standard make requir rel speed function mention intrins reason measur differ suffix version plain one answer alway depend implement,2016-12-07 12:14:41.03 UTC,186,41017227,exampl swprintf vs swprintf_ wcstomb vs wcstombs_ faster/slow ? give inform beleav faster someth secur must kind trade-off,0.053763440860215055,10,c c++11 function security string,secur function c faster unsecur one vice versa,3,security|protect|signing,0.9177269339561462
certain condit true output valu x determin fairli effici example:if valu 15 output array know x binari complement one number valu 0 output array know result x xore gener algorithm effici time complex difficult howev probabl xor realli special oper trait make imposs figur anyth given one operand result five express see know imposs one valu anoth two alway need third one depend much output problem underconstrain give mani possibl x valu imposs x satisfi constraint one approach pair valu differ most-signific bit smaller pair appear larger msb must 0 larger appear first msb must 1 knowledg consid pair differ first two bit,2018-02-19 12:56:48.987 UTC,151,48866746,pool number one number x xore other comparison minimum xor valu store list sort format retriev x ? e.g one x even none x revert process xor know initi valu result compar values? solv effici given know whole pool number,0.013245033112582781,2,c++ cryptography xor,find initi valu xor list,2,crypt|signing,0.9156055450439453
need piec code insid statement let assum read input write file instead manag password plain text file.y alreadi know read input user similarli read password user stream file,2013-07-02 06:49:49.993 UTC,54,17419171,code tri write password manag success creat open written file use -like method howev need user input inform save file,0.07407407407407407,4,c++ input passwords,input text file,1,password,0.9133667945861816
everi variabl program memori lost exit must store disk later read mani way directli indirectli simpl low level e.g comfort c-function etc databas easi librari databas check sqlite c++ start databas save/writ data file,2013-10-16 10:14:14.213 UTC,119,19400729,okay know well everybodi feel homemad password manag help mine actual sake learn wonder c++ long-term variabl realli anyth long-term mean long-term? someth save continu upon next run .ex case want first time run program ask enter access password next time launch program type password chosen first launch current statement check password equal desir password run howev far actual effect practic someth thought creat text file somewher contain access password read kind defeat purpos password manag,0.07563025210084033,9,c++ passwords,password manag - continu / long-term thing,1,password,0.9131281971931458
know key advanc perfect hash avoid collis element somewher exampl array new insert sure lot better thing real app key usual come go tabl constantli chang know implement alway boil trade-off tri trade extra safeti quick lookup pay extra code complex slowdown potenti costli insert recreat hash lot collis realli need safety? lot collis simpli increas size table? reduc total collis accept level chanc lot collis realli realli small good implement keep tabl dens alreadi defend algorithm malici input attack know abus key real life applic alreadi better accept level,2015-10-20 15:39:46.09 UTC,262,33240960,"implement pick sever hash function univers hash try function reduc total collis accept level return best result least collis ? ,build hash tabl exist array much reliabl creat hash tabl first insert element ,isn ? follow paragraph introduct algorithm malici adversari choos key hash fix hash function,then adversari choos n key hash slot yield averag retriev time ‚.n/ fix hash function vulner terribl worst-cas behavior effect improv situat choos hash function randomli independ key actual go store approach call univers hash yield provabl good perform averag matter key adversari choos univers hash begin execut select hash functionat random care design class function case quicksort,random guarante singl input alway evok worst-cas behavior randomli select hash function algorithm behav differ execut even input guarante goodaverage-cas perform input return exampl compiler’ssymbol tabl find programmer’ choic identifi cannot caus consist poor hash perform poor perform occur compil choos random hash function caus identifi hash poorli probabl situat occur small identifi size",0.1183206106870229,31,algorithm c++ hash,better build hash tabl exist array creat hash tabl first insert element,7,hash|malicious|adversarial|vulnerability|signing|safe|attack,0.9130236506462097
"openssl random gener base64 encod sort random charact mani similar charact password bit though sadli favorit gener provid featur talk web-onli sadli try trng devic plu well known algorithm ,the best lead way easi necessarili best creat string repres charact want defin mean 0s whatev fill random-length string random charact next step keep gener pass assert check dictionari word revers name etc time gener take longer expect still faster notic apg autom password gener implement last requir dictionari word / usernam / repeat charact includ pronounc fulli random password gener algorithm pronounc password look someth written c avail bsd-like licens cryptograph speak sure last requir valid...? password gener truli random password like password attack know algorithm disallow password reduc attack search space document requir sever sourc fip 181 suggest look document popular autom password gener util look option provid capabl go long look check gener password meet threshold applic wikipedia list exist design standard",2009-01-13 18:32:34.38 UTC,194,440200,"creat strong password c++ suggestions? assum alpha upperand lower numer specialcharact good abl tospecifi minimum length great avoid charactersthat hard visual distinguishlik great void allcharact dictionari words,revers word name tips? find code",0.1134020618556701,22,c++ passwords string,creat strong password string c+,9,password|openssl|encode|username|availability|crypt|validate|attack|signing,0.9126940965652466
solut gener random seed separ gener random password rather simpli check user input analyz 2 part #1 check length #2 compar individu digit input password give feedback accordingli read 8 creat new password enjoy edit use header instead rid bia,2019-05-13 21:08:25.53 UTC,169,56119898,"first english first languag pleas tell understand someth assign is,ther 9 digit integ password exampl 385987231.the user enter 9 digit input.everytim user get close guessing/find password,th password changed.if 8 digit password user input matches,password changed.th order digit important.onli thing matter eight digit matches,password chang exampl password 123456789 user input 223456789 case password chang hiddenpassword creat begin password input user made passwordcheck passwordcreat functions.passwordcheck check 2 number array match everytim match counter goe 1 up.if counter 8 hiddenpassword chang chang passwordcreat function creat random password.becaus char variabl add 48 make integ refer ascii tabl problem begin even though function creat password,it return password password correct.and think passwordcheck work void function return anything.when call passwordcreat passwordcheck noth come noth goes.sadli",0.17159763313609466,29,c++ passwords,tri gener differ password everytim user nearli find password,2,password|signing,0.9126331806182861
mayb someth help http://www.gnu.org/s/gperf/ gener optim hash function input domain need cryptograph secur suggest murmur hash extrem fast high diffus easi http://en.wikipedia.org/wiki/murmurhash http://code.google.com/p/smhasher/wiki/murmurhash3 need cryptograph secur hash suggest sha1 via openssl http://www.openssl.org/docs/crypto/sha.html bit late hash function extrem low collis rate 64-bit version ~almost~ good 32-bit version hash-numb evenli spread across possibl rang clump detect - check use random string [edit] test word extract local text-fil combin libreoffic dictionary/thesauru word english french - 97000 word construct 0 collis 64-bit 1 collis 32-bit compar fnv1a_hash_yorikk djb2 murmurhash2 set yorikk &amp djb2 well slash_hash slightli better murmurhash2 test simpli sum letter good strategi permut give result one djb2 quit popular work nice ascii string need altern perfom measur read ad gener hash function input domain known advanc except perhap gener assumpt eg work slightli better ascii input usual scenario known restrict domain input fix better see fionn answer,2011-10-08 23:20:09.627 UTC,175,7700400,long list english word hash good hash function? far hash function sum ascii valu letter modulo tabl size look someth effici simpl,0.15428571428571428,27,c c++ hash,good hash function english word,5,hash|crypt|security|sha|openssl,0.9101529121398926
,2015-02-02 01:08:05.513 UTC,87,28269829,work fulli homomorph encrypt scheme requir gener larg prime number i.e 200 digit current method biggest bottleneck program.w use shoup ntl librari project referenc use librari much faster run time function use choos random prime number q0 lowlimit &lt q0 &lt limit librari function randomprim come ntl requir specif number bit return prime requir repres binari use librari function pickrandom return random integ integ determin number bit prime far biggest run time bottleneck anyon familiar ntl effici method prime number gener,0.022988505747126436,2,c++ cryptography,slow random prime gener,2,crypt|encrypt,0.9089276790618896
