answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
work lead antiviru compani coupl other tri answer question rid incorrect malwar flag report virustotal? antivirus basic check execut suspeci symptom exampl malici packer use entri point obfusc suspici instruct use header info compromis etc essenti around execut initi byte incorpor execut behind sens antiviru trigger malici want rid malici flag narrow caus anyth function call modul specif post process etc simpli try remov root caus applic least tell type malwar report antiviru execut help mitig problem mean without chang code sinc know clean wrote without chang code think edit directli execut binari remov flag simpli straight forward realiz read written antivirus analyz file trigger malici cannot claim clean wrote actual code portion third parti library/compon use unknowingli awar caus trigger whole execut malici moreov system infect newli develop execut infect immedi build happen behind sens report somewher virustot viru test broken? case call fals posit virustot say faq fals posit virustot detect legitim softwar develop pleas remov detect virustot act simpli inform aggreg present antiviru result file character tool output url scan engin result etc virustot respons fals posit gener resourc use fals posit issu address directli compani individu behind product consider howev help combat fals posit virustot built earli warn system regard fals posit wherebi develop upload softwar privat store softwar get scan daili basi latest antiviru signatur whenev chang detect file immedi notifi order mitig fals posit soon possibl contact antiviru compani whose antiviru trigger flag individu one one email ask fix antiviru software? place one report fals positive? yes mention virustot faq fals posit issu address directli compani individu behind product consider,2015-01-31 06:25:56.72 UTC,394,28248882,wrote code use c++ win32 api boost librari code compil exe applic window guarante malwar free virustotal.com report 9 56 antiviru softwar recogn exe file malwar see reason happen notic time ago compil thing lcc-win32 compil rais malwar flag compil code visual c++ produc clean exe file howev even visual c++ produc exe file flag malwar virustot say build comput infect sinc compil hello world code bigger applic virustot report malwar newli compil exe crazi stuff happen behind back rid incorrect malwar flag report virustotal? mean without chang code sinc know clean wrote report somewher virustot viru test broken? contact antiviru compani whose antiviru trigger flag individu one one email ask fix antiviru software? place one report fals posit,0.116751269035533,46,boost c++ exe visual-studio windows,remov malwar flag virustotal.com,6,malware|virus|antivirus|malicious|obfuscate|signature,0.8184970021247864
ideal wmi inform note work window server requir vista later clearer inform namespac workstat os vista,2019-06-11 17:05:04.93 UTC,62,56548616,window 10 ui show activ secur provid window secur applic click viru &amp threat protect manag provid find programmat secur provid current active? specif need find whether window defend activ secur provid whether differ antiviru applic activ,0.14516129032258066,9,c# c++ windows,find activ secur provid window programmat,5,security|virus|threat|protect|antivirus,0.8173357844352722
.net class cannot nativ c++ instead c# c++/cli altern nativ capi cng vista later interfac instead nativ c,2011-05-11 23:53:32.407 UTC,40,5971877,look aes class system.security.cryptographi project creat aes object? refer http://msdn.microsoft.com/en-us/library/system.security.cryptography.aes.aspx thank,0.225,9,aes c++ cryptography namespaces visual-studio-2010,includ namespac visual studio 2010 c,3,aes|crypt|security,0.8091963529586792
microsoft doc kerb_certificate_logon structur pointer store member unicode_str type rel begin structur absolut memori pointer document tell pointer rel begin structure. call data absolut memori pointer work pointer rel data serial work pointer rel sometim depend credential_provider_usage_scenario kerb_certificate_unlock_logon instead kerb_certificate_logon,2016-07-15 14:39:59.593 UTC,144,38398905,creat window credenti provid logon window domain use certif describ articl .thi impli creat custom ksp call lsalogonus creat authent packag manag creat custom ksp test success standalon app call lsalogonus directli basic creat authent packag pass lsalogonus load ksp call bunch function authent user return success result statu code user profil load howev authent packag getseri credenti ksp even load 0xc000000d paramet incorrect report reportresultntstatu ntsstatu ntstatu ntssubstatu ... ntsstatu code getseri use test question ksp get load authent packag call lsalogonus directli credenti provid window logon initialisekerbcertificatelogon code,0.125,18,c++ certificate credential-providers kerberos winlogon,ksp key storag provid load logon via credenti provid,4,certificate|credential|kerberos|authentication,0.8027058243751526
first virtual method tabl implement detail major c++ compil furthermor compil oblig standard store virtual tabl read-onli memori clear take account c++ requir target hardwar architectur read-onli memori compil -- even read-onli memori avail next provid system c++ complier use vtabl declar execut loader load read-onli memori loader abl chang memori statu read-onli architectur program enough right abl chang back howev memori physic read-onli modifi even execut loader program must live variant rom definit possibl case hardware-protect read-onli memori overwrit malici idea vtabl store readonli memory? vtabl implement complet compil defin guarante read-onli imagin mani implement store writabl memori exampl write protect avail even vtabl write-protect reason chang vtabl pointer within object instanc point memori choos look real vtabl exploit jump differ function,2012-08-23 17:16:10.19 UTC,153,12096902,know vtabl store read-onli memori prevent modif section exactli store vtables? anoth question accord read-onli privileg vtabl got modifi exploit write process,0.06535947712418301,10,c++ security vtable,virtual tabl realli store modifi,6,security|privilege|exploit|availability|protect|malicious,0.7721192836761475
,2010-10-27 04:23:38.797 UTC,72,4029956,build authent packag window tri make skeleton packag go build packag point time need call msv1_0 workflow authent forbid implement subauthent packag msv1_0 pleas examin code snippet dispit code one big miser hack least work wrapper around msv1_0 packag implement rest function msv1_0 export function call msv1_0 rel procedur problem packag fail error code 1348 - status_bad_validation_class anybodi explain happening? wrong here? thank advanc,0.1111111111111111,8,authentication c c++ security winapi,lsa return status_bad_validation_class,4,authentication|security|validate|hack,0.7706617712974548
vista+ summari statu via,2011-10-11 11:41:10.81 UTC,37,7725464,access window secur center check statu sever secur featur exampl firewal statu whether window date whether comput viru protect abl this? 2003 xp vista 7,0.1891891891891892,7,c++ security winapi windows,window secur center api,4,security|firewall|virus|protect,0.7505958080291748
undocu flag credenti structur pass credwrit call api flag = 8196 result desir error_invalid_paramet error error code 87 caus wrong valu credentialblobs type member cred_type_domain_password member contain plaintext unicod password usernam credentialblob credentialblobs member includ trail zero charact credenti https://msdn.microsoft.com/en-us/library/windows/desktop/aa374788v=vs.85.aspx fix window credenti gener certificate-bas credenti creat without error howev still subtl differ internet network address one creat $computer_name\$usernam window ident cannot recogn runa one creat runa $computer_name\$usernam interact logon bit set? credread read credenti creat fail one creat runa similar thread 1 runa command bypass credenti https://community.spiceworks.com/topic/485852-runas-command-bypass-credenti 2 .runa /savecred… accept cmdkey /add credenti runa /savecred. don&#39;t accept cmdkey /add credenti 3 runa /savecr switch accept credenti store cmdkey command https://social.technet.microsoft.com/forums/windowsserver/en-us/c0e398cc-224f-4390-bc69-0ee544f9b5cb/runas-with-the-savecred-switch-does-not-accept-a-credential-stored-by-the-cmdkey-command?forum=winserversecur cmdkey command allow creat credenti closest one creat runa look result return cmdkey /list howev one creat cmdkey honor runa,2016-09-27 17:43:43.123 UTC,285,39731142,tri execut run local low-privileg user differ current logged-on user default window command runa /savecr /user:usernam appname.ex requir current logged-on user manual type password differ user first time ideal want instal program credenti interact need current logged-on user want make program window servic good reason ran runa command observ new interact logon window credenti got creat credenti manag internet network address $computer_name\$usernam interact logon user name $computer_name\$usernam password display ******** persist enterpris base observ found win32 api credwrit troubl make work got error code 87 error_invalid_paramet - paramet incorrect credwrit call refer look list bottom abl creat cred_type_gener type credenti recogn runa realli puzzl field targetnam type order programmat creat interact logon credenti runa offici msdn document clear exampl credwrit https://msdn.microsoft.com/en-us/library/windows/desktop/aa375187v=vs.85.aspx credenti https://msdn.microsoft.com/en-us/library/windows/desktop/aa374788v=vs.85.aspx sampl code creat cred_type_gener type credenti store retriev credenti window vault credenti manag,0.16140350877192983,46,authentication c++ user-accounts winapi windows,c++ programmat creat local user logon credenti window credenti manag runa /savecr,11,authentication|user-account|credential|privilege|username|password|user name|validate|certificate|bypass|security,0.743270218372345
incomplet answer better mayb timestamp provid type 2 messag server? yes said document link comment ms-nlmp,2019-12-06 12:03:58,73,59212816,i`m work custom implement ntlm ntlmv2 protocol author lync skype busi server read offic specif http://davenport.sourceforge.net/ntlm.html got sever question cant find answer one follow question ntlmv2 responc especi blob say blob contain timestamp for? ensur secur server doesnt know local time mayb timestamp provid type 2 messag server,0.0684931506849315,5,c++ ntlm ntlm-authentication ntlmv2 security,timestamp microsoft ntlm v2,4,authentication|security|authorise|forge,0.7245196104049683
look someth this? http://msdn.microsoft.com/en-us/library/aa446639vs.85.aspx handi c++ api least mfc cfile model support kind file system ntf fat cdf cd-rom henc gener lot ntfs-specif featur acl ads etcetera support still need raw win32 api pleas check window access control model part 1 window access control model part 2 take look window access control,2010-03-08 03:28:54.78 UTC,71,2399125,use c++ mfc file secur attribut window handi api? mani thank,0.08450704225352113,6,c++ mfc security windows,file secur attribut window,2,security|access control,0.7207691669464111
fundament memori written execut easili temper result exploit easili sinc need rop fanci method simpli write anywher segment code execut branch it.in quot mean target context like list function pointer call exit list need writable/mut per c api code function point need execut list mutabl exploit program simpli modifi list insert pointer code forc program exit execut code context keep memori segment writabl execut save sinc 2 differ segment use one writabl function pointer list execut code writabl &amp execut memori segment requir anyth gener code dynam runtim jit kernel execut unpack etc technic requir segment hold properti time memori alloc writabl first code copied/gener call mprotect made execut remov writabl properti scenario see benefit properti time perhap memori constrain environ eg unpack execut place note platform support execut memori alloc user space xbox360 &amp ps3 exampl support jit kernel/api support abl releas softwar microsoft soni refus submiss featur use develop,2015-04-18 18:20:06.353 UTC,238,29721093,secur code c c++ author mention w^x polici allow memori segment writabl execut polici cannot prevent overwrit target requir atexit need writabl runtim execut two question atexit need regist function function pointer argument function point function pointer either defin current program linker find definit runtim loader find function bodi either case know function definit need execut memori segment atexit need writabl runtim executable? c/c++ expert tell type api properti writabl runtim executable? let limit scope linux,0.025210084033613446,6,c c++ linux memory security,writabl execut program memori segment type,4,security|authorise|exploit|protect,0.7057554125785828
authent packag provid window support custom use subauthent packag subauthent packag dll supplement replac part authent valid criteria use main authent packag exampl particular server suppli subauthent packag valid user password differ algorithm specifi workstat restrict differ format see onlin sampl see subauth sampl instal platform softwar develop kit sdk,2010-07-23 06:43:40.87 UTC,68,3315866,tri creat subauthent packag window 7 sampl avail,0.20588235294117646,14,authentication c++ security visual-c++ windows-7,sampl subauthent packag window 7,5,authentication|security|availability|validate|password,0.7019685506820679
honest know case memori leak everyth seem correct least call sever time pointer creat memori leak sure except forget addit call open door realloc alreadi alloc memori caus memori leak think reason allocate/dealloc memori scope case realli understand alreadi done similar thing deleg dealloc task elsewher problem edit know checkmarx tool use seem abl keep track pointer function call say try free stack variabl function say delet alloc variabl function explain expect allocation/dealloc block accord error checkmarx work perhap valgrind check instead,2019-08-09 11:33:09.887 UTC,146,57429185,tri remedi vulner deduct checkmarx tool sampl code similar project current work throw memori leak memori free stack variabl memori alloc call function delet main function sum alloc main function memori leak memori free stack variabl actual code involv variabl determin size pointer variabl alloc rectifi vulnerability? vulner thrown rightly?should memori alloc delet function,0.0821917808219178,12,c++ checkmarx security,memori leak memory_free_on_stack variabl c++ run checkmarx,5,security|leak|vulnerability|forge|delegation,0.6902769207954407
abl show windowssecur dialog ask proxi credenti code fine tune bit work,2013-09-12 13:11:07.627 UTC,79,18765297,applic need connect internet proxi make qnetworkproxyfactory::setusesystemconfigur accomplish authent proxi need pass user credenti proxi object want build custom dialog detail instead want make os dialog shown internet explorerpleas refer screenshot tri use creduipromptforcredenti show credenti dialog ui window secur dialog someon throw light msdn api use show dialog c++ ? one shown creduipromptforcredenti,0.13924050632911392,11,c++ msdn proxy qt windows-security,c++/qt invok os window secur dialog proxi credenti,3,security|credential|authentication,0.680440366268158
follow part code invalid except thrown run anyth manag construct except destruct memori freed automat case except thrown pointer even assign left uniniti safest around leak anyth construct except freed automat,2019-03-28 13:26:30.897 UTC,98,55398804,class alloc memori throw except constructor e.g want creat object class dynam prevent memori leaks?i tri creat object block delet block address-sanit report without delet object obvious memori leak leak-sanit report howev without sanit silent wonder still memori leak fix it? upd yes know share pointer question mostli last case without handl except sanit silent? leak-sanit flow realli leak,0.1836734693877551,18,address-sanitizer c++ exception memory-leaks,except constructor memori leak,5,sanitise|leak|validate|signing|safe,0.678795576095581
perhap problem everyon includ authent users? guess suggest process monitor monitor access deni messag path fantast debug permission/path problem kind http://technet.microsoft.com/en-us/sysinternals/bb896645.aspx experi issu unlock workstat chang password screen prevent log easi - run reproduc problem log back hey presto otherwis resort trick execut code path certain user account nth try etc debug winlogon lsass make time consum debug eas debug write proxi ap export function load proxy_ap copi real ap known locat temp locationand loadlibrari dll getprocaddress everyth forward call receiv newli load dll watch chang directori origin ap copi chang occur ap chang freelibrari goto step 2 need keep tight grip happen develop target handl dll switch deal request com mani thread becom wors nightmar tri solv logonui.ex start new instanc everi time lsass.ex long live +have look cvsnt sourc code http://cvsnt.sourcearchive.com/ pretti nice ap implement su run sampl local system account microsoft/sysintern pstool suit,2010-10-13 04:35:46.303 UTC,251,3920801,build custom authent subpackag msv1_0 window 7 use msvsubauth sampl window sdk 2 question regard problem face tri make sure routin invok auth0 properti registri packag add simpl code end msv1_0subauthenticationroutin creat file appar packag get invok enter password error messag window paramet incorrect good sign get error? exactli code execut separ .ex file run perfectli creat test text file check permiss full control everyon ideas? sdk exactli mention kind isol lsa creat code within auth packag second problem test ap current everi chang rebuild librari copi test vm system32 folder reboot easier that? thank advanc,0.0398406374501992,10,c++ local-security-authority winapi windows,implement custom window authent packag,6,security|authorise|authentication|password|signing|user account,0.6600379347801208
,2013-12-27 10:44:24.677 UTC,53,20799250,need write credenti provid window 8 download sampl code msdn build 64-bit sampl credenti provid work fine.i two user account system administr b localuser1 sampl credenti provid visibl administr select tile load localuser1 account pleas suggest problem load credenti provid user account current system,0.1320754716981132,7,c++ security visual-c++ winapi windows,credentail provid window 8,3,security|credential|user account,0.6560578346252441
think reason sampl ksp use custom structur store key pfx compat one instanc,2016-05-03 11:02:07.537 UTC,110,37002314,tri execut sampl provid cryptograph provid develop kit case exampl specif call keystorageprovidersampl sampl new key storag provid call microsoft sampl key storag provid creat system simpli execut .ex -regist param point everyth ok list ksp system complet list one creat microsoft sampl key storag provid list howev try import pfx certif work 0x80090009 error command execut microsoft softwar key storag provid work perfectli seem ksp creat sampl lack someth microsoft softwar key storag provid need creat ksp? use window 7 profession thank,0.03636363636363636,4,c c++ cryptography,import pfx microsoft sampl key storag provid cryptograph provid develop kit,2,crypt|certificate,0.6540952324867249
,2015-07-20 19:52:15.287 UTC,101,31525169,background devic run embed xp sp3 .net framework 3.5 window partit c write protect use system.security.cryptography.protecteddata encrypt decrypt data use dataprotectionscope.localmachin issu approxim 3 month intermitt system.security.cryptography.cryptographicexcept key valid specifi state except try decrypt valu encrypt valu store file write-en drive persist 1-3 power-cycl valu decrypt read appear masterkey expir renew start howev updat masterkey lost due write protect drive power-cycl cryptographicexcept except thrown know localmachin scope secur howev end user system access xp sp3 embed oper system devic log devic question updat masterkey chang expir date programmatically? masterkey renew prior access,0.1782178217821782,18,c# c++ cryptography,chang masterkey expir embed xp sp3,5,crypt|protect|security|encrypt|validate,0.6502646803855896
look bit report leak result memori alloc openssl sinc sqlcipher know app strictli done use call memori report valgrind leak work toward simpl fix try identifi openssl structur longer sqlcipher simpl refer count call automat quick workaround next releas sqlcipher call manual program exit,2012-08-02 18:41:13.33 UTC,145,11783781,use sqlcipher store encrypt sqlite databas howev encrypt databas start get memori leak observ follow sampl sampl produc memori leak remov call memori leak disappear narrow possibl culprit although sampl use in-memori databas henc see result use file-bas databas return code call mean error buffer length problem howev matter mani connect creat mani differ encrypt key memori leak alway 8 kilobyt lead suspect actual memori leak constant global memori sqlite/sqlciph freed manual anyon experienc before? rid leak? even offici memori leak hard detect real memori leak present use sqlcipher librari window,0.16551724137931034,24,c c++ memory-leaks sqlcipher sqlite,sqlite leak memori sqlcipher extens,4,leak|cipher|encrypt|openssl,0.6498466730117798
found sever suggest web clean first,2010-12-22 22:40:47.71 UTC,40,4514382,compil program visual studio 2010 c++ express edit error .includ manifest-fil ignor list microsoft secur essenti solv compil anyon solut except switch anti-viru softwar,0.125,5,c++ ms-security-essentials security visual-studio-2010,microsoft secur essenti block manifest file,2,security|anti-virus,0.6451369524002075
edit selenium remov basic 2 solut first write chrome extens firefox extens written ie extens past username/password certainli overkil second uiautom download sdk eg microsoft window sdk window 7 inspect tool verifi access support chrome firefox,2013-12-24 10:40:48.547 UTC,82,20759415,work project want inject script web browser.mi script chang valu text box text field web page tri internet explor work fine get idea inject script web browser one tell use web browsers? thank advance.merri christma,0.12195121951219512,10,c++ firefox javascript mfc visual-c++,inject script chrome firefox use mfc/c,4,scripting|inject|username|password,0.6356772184371948
c++ nativli support functional either creat secur string type libari open sourc libari provid secur string securestr,2019-01-16 07:00:42.363 UTC,58,54211852,applic written nativ c++ com mfc xml string applic need kept confidenti explor option c++ find anyth equival securestr c# anyidea achiev c++ pleas note option manag c++ legaci code written nativ c,0.13793103448275862,8,c# c++ secure-coding security,c# securecod equival c+,2,security|confidential,0.6345985531806946
,2013-11-22 08:57:57.903 UTC,50,20140712,use follow code enabl audit object access success failur local secur polici code work perfectli make standalon exe test soon integr code main project give six digit count 9 main project process quit soon try access,0.14,7,c++ local-security-authority unmanaged winapi windows,abl audit object access local secur polici use c,4,security|authorise|audit|integrity,0.6310504674911499
creat suspend process sometim use evil purpos virus chang inject thread microsoft/mozilla .ex bypass firewal etc trick old probabl work anymore? absolut legitim reason start suspend process attach job object one exampl recommend whitelist applic develop hope complet longer trigger anti-viru realli depend whether trigger signatur run-tim heurist still trigger finish applic need submit false-posit report vendor perhap name shame,2015-01-29 01:45:35.77 UTC,93,28205687,titl window recogn line malici check delet line project line caus project recogn worm:win32/rebhip.a type viru creat suspend process altern avoid kind warn,0.11827956989247312,11,c++ createprocess process winapi,c++ winapi createprocess suspend recogn malici,9,malicious|worm|virus|inject|bypass|firewall|whitelist|anti-virus|signature,0.6302406191825867
problem replac eith replac back html escap html escap order prevent xss got replac one time much e.g author want html escap xss protect escap escap browser undid escap anoth possibl xss protect replac submiss author html escap anoth xss protect replac load page see code case possibl xss protect tutori creat author correctli escap special charact xss protect ad xss protect escap escap lead result bad html format slip accid proper syntax html symbol frequent encod encod accid got exampl code rather proper symbol code see actual slightli relat trivia c trigraph make code perfectli legal,2020-01-14 16:17:47,133,59737801,current follow tutori initi winsock struct #include&amp;lt instead usual #includ statement wonder differ distinct necessari lot experi code c c++ unix system rel new window develop full code tutori follow,0.13533834586466165,18,c++ c windows,differ #include&lt #includ,4,xss|authorise|protect|encode,0.6252571940422058
appearantli targetnam need refer mutabl array i.e string liter need wide string els charact interpret wrongli case result chines charact solut defin mutabl array initi wide string point suspici cast need make compil want input non-hardcod string e.g user input file need make sure correctli encod convert appropri,2019-12-19 09:32:41,98,59406787,use answer add credenti programmat window credenti manag code inspir code answer run howev credenti cred manag show mandarin sure wrong appreci pointer tia refer code ensur default languag problem manual creat credenti within credenti manag test.com problem snapshot cred manag,0.09183673469387756,9,c++ credential-manager windows windows-security,crerdwritew store credenti mandarin window,3,credential|security|encode,0.6251900792121887
microsoft cryptograph provid develop kit good sampl ksp thing need addit sampl implement smartcardkeycertif property.th code someth implement ksp regist credentialprovid interact two main thing code interact ksp pkerbcspinfo->keyspec must cert_ncrypt_key_spec proper structur serial accord answer pkerbcertlogon->domainname.buff = pwstrpbdomainbuffer-pbauthinfo pkerbcertlogon->username.buff = pwstrpbuserbuffer-pbauthinfo pkerbcertlogon->pin.buff = pwstrpbpinbuffer-pbauthinfo pkerbcertlogon->cspdata = pucharpbcspdata-pbauthinfo domain control issu certif kerbero authent templat,2017-01-26 08:21:20.583 UTC,160,41869313,hi written custom credentialprovid work fine use username/password credenti password transfer via bluetooth.aft difficult document tell interfac implement want chang credenti certif instead see kerb_certificate_logon structur dive deeper topic found implement custom key storag provid describ articl microsoft point lost perhap silli search right document cannot find interfac implement ksp refer cspdata-field kerb_certificate_logon structur find bunch method quick search ncrypt_certificate_properti mention link articl reveal amaz two result googl found so-quest help connect credentialprovid ksp one explain write ksp :- anybodi guid find inform show short sampl ksp use similar scenario method declar result ksp call kerb_certificate_logon,0.15,24,c++ cng credential-providers kerberos winlogon,write ksp hook kerb_certificate_logon,7,credential|kerberos|certificate|username|password|crypt|authentication,0.6188782453536987
book write secur code good explain secur issu avoid book topic cover still relev herb sutter except c++ c++ code standard invalu marshal cline c++ faq tell everyth common pitfal free onlin let kick avoid dynam allocatedmemori use malloc relat fix sizearray ever possibl infact c++ avoid c style array practic avoid found book use secur program cookbook c c++ recip cryptographi authent input valid &amp lot exampl linux posix window unlik previou mention write secur code second edit joint strike fighter air vehicl c++ code standard good start even though appli mostli reliabl rather secur sei cert c++ code standard especi develop cover kind secur issu cert stand comput emerg respons team expert group handl comput secur incid,2011-01-24 09:29:26.52 UTC,194,4780410,look comprehens record secur code practic c++.sinc found list exist alreadi well make commun wiki reference.i look solut secur issu stack heap base buffer overflow underflow integ overflow underflow format string attack null pointer dereferenc heap/memori inspect attack etc nb besid code practic secur librari defend kind attack worth mention le suggest msalter comment question split two separ question one c++ one c.also see secur c code practic,0.11855670103092783,23,c++ secure-coding security,secur c++ code practic,8,security|buffer overflow|attack|null pointer dereference|salt|crypt|authentication|validate,0.6100992560386658
,2013-04-08 03:59:20.107 UTC,69,15871021,saw interview question go find secur vulner million line code intrigu term secur vulner broad saw post small code googl got hit static code analysi tool satisfi feel better tool someon tell classifi secur vulner memori leak race condit etc tool use softwar compani issues? saw post c/c++ program forum repli relat c/c++ help nonetheless definit help even pertain c/c,0.15942028985507245,11,c c++ security,find secur vulner million line code,4,security|vulnerability|leak|race condition,0.6081442832946777
,2019-06-05 10:19:29.977 UTC,91,56458581,vs2015 /zc:threadsafeinit initi static local varib thread-saf msdn said thread-saf static local variabl thread-loc storag tls intern provid effici execut static alreadi initi xp ignor .tl segment dynam load dll tls work ? std::call_onc tls ? implement thread-safe-init without tls? link qutat thread-saf local static initi implement featur reli window oper system support function window vista later oper system window xp window server 2003 older oper system support effici advantag test code function windbg disassembl close featur function windbg disassembl,0.17582417582417584,16,c++ ssl thread-safety visual-c++,msvc thread-saf initi static local variabl tls,5,ssl|thread-safe|safe|tls|threadsafe,0.5998858213424683
